sde_xAl,sde_xIn,sde_tRecess,sde_AlN1,sde_AlN2,Vds,Vgs,Ids
0.14,0.3,0.055,0,0,-5.0,5.0,5.707345942244726e-13
0.14,0.3,0.055,0,0,-5.0,4.949832775919733,5.758186848474787e-13
0.14,0.3,0.055,0,0,-5.0,4.8996655518394645,5.796776045018692e-13
0.14,0.3,0.055,0,0,-5.0,4.849498327759197,5.813153632862943e-13
0.14,0.3,0.055,0,0,-5.0,4.79933110367893,5.829531220707194e-13
0.14,0.3,0.055,0,0,-5.0,4.749163879598663,5.84006421600259e-13
0.14,0.3,0.055,0,0,-5.0,4.698996655518394,5.847646329732687e-13
0.14,0.3,0.055,0,0,-5.0,4.648829431438127,5.855228443462784e-13
0.14,0.3,0.055,0,0,-5.0,4.59866220735786,5.860449303199044e-13
0.14,0.3,0.055,0,0,-5.0,4.548494983277592,5.837165351650204e-13
0.14,0.3,0.055,0,0,-5.0,4.498327759197324,5.813881400101363e-13
0.14,0.3,0.055,0,0,-5.0,4.448160535117057,5.790597448552521e-13
0.14,0.3,0.055,0,0,-5.0,4.397993311036789,1.579108133252562e-12
0.14,0.3,0.055,0,0,-5.0,4.3478260869565215,3.6287281179383225e-12
0.14,0.3,0.055,0,0,-5.0,4.297658862876254,5.678348102624083e-12
0.14,0.3,0.055,0,0,-5.0,4.247491638795987,7.727968087309843e-12
0.14,0.3,0.055,0,0,-5.0,4.197324414715719,1.942781250426906e-09
0.14,0.3,0.055,0,0,-5.0,4.147157190635451,4.091420167862895e-09
0.14,0.3,0.055,0,0,-5.0,4.096989966555184,6.2400590852988835e-09
0.14,0.3,0.055,0,0,-5.0,4.046822742474916,3.15609899397732e-07
0.14,0.3,0.055,0,0,-5.0,3.9966555183946486,1.3008663827791237e-06
0.14,0.3,0.055,0,0,-5.0,3.9464882943143813,2.286122866160515e-06
0.14,0.3,0.055,0,0,-5.0,3.896321070234114,3.2713793495419064e-06
0.14,0.3,0.055,0,0,-5.0,3.846153846153846,9.6813326764243e-06
0.14,0.3,0.055,0,0,-5.0,3.7959866220735785,1.8154093429648247e-05
0.14,0.3,0.055,0,0,-5.0,3.745819397993311,3.842837528781651e-05
0.14,0.3,0.055,0,0,-5.0,3.6956521739130435,5.958412486956757e-05
0.14,0.3,0.055,0,0,-5.0,3.6454849498327757,8.555363290247428e-05
0.14,0.3,0.055,0,0,-5.0,3.5953177257525084,0.0001268085826978
