sde_xAl,sde_xIn,sde_tRecess,sde_AlN1,sde_AlN2,Vds,Vgs,Ids
0.28,0.08,0.055,1,0,-5.0,5.0,3.033101211064064e-13
0.28,0.08,0.055,1,0,-5.0,4.949832775919733,3.062046548708568e-13
0.28,0.08,0.055,1,0,-5.0,4.8996655518394645,3.090991886353072e-13
0.28,0.08,0.055,1,0,-5.0,4.849498327759197,3.119937223997576e-13
0.28,0.08,0.055,1,0,-5.0,4.79933110367893,3.148939061528715e-13
0.28,0.08,0.055,1,0,-5.0,4.749163879598663,3.177985022301689e-13
0.28,0.08,0.055,1,0,-5.0,4.698996655518394,3.2070309830746625e-13
0.28,0.08,0.055,1,0,-5.0,4.648829431438127,3.236076943847637e-13
0.28,0.08,0.055,1,0,-5.0,4.59866220735786,3.27266557554466e-13
0.28,0.08,0.055,1,0,-5.0,4.548494983277592,3.3094595290490665e-13
0.28,0.08,0.055,1,0,-5.0,4.498327759197324,3.3462534825534725e-13
0.28,0.08,0.055,1,0,-5.0,4.448160535117057,3.387635482716981e-13
0.28,0.08,0.055,1,0,-5.0,4.397993311036789,3.43633098397522e-13
0.28,0.08,0.055,1,0,-5.0,4.3478260869565215,3.485026485233459e-13
0.28,0.08,0.055,1,0,-5.0,4.297658862876254,3.533721986491697e-13
0.28,0.08,0.055,1,0,-5.0,4.247491638795987,3.572827558582437e-13
0.28,0.08,0.055,1,0,-5.0,4.197324414715719,3.6094980702889534e-13
0.28,0.08,0.055,1,0,-5.0,4.147157190635451,3.6461685819954694e-13
0.28,0.08,0.055,1,0,-5.0,4.096989966555184,3.680342085998067e-13
0.28,0.08,0.055,1,0,-5.0,4.046822742474916,3.7050937065164324e-13
0.28,0.08,0.055,1,0,-5.0,3.9966555183946486,3.729845327034796e-13
0.28,0.08,0.055,1,0,-5.0,3.9464882943143813,3.7545969475531593e-13
0.28,0.08,0.055,1,0,-5.0,3.896321070234114,3.778127772763303e-13
0.28,0.08,0.055,1,0,-5.0,3.846153846153846,3.800915120862968e-13
0.28,0.08,0.055,1,0,-5.0,3.7959866220735785,3.823702468962634e-13
0.28,0.08,0.055,1,0,-5.0,3.745819397993311,3.846782565145409e-13
0.28,0.08,0.055,1,0,-5.0,3.6956521739130435,3.8783086619946373e-13
0.28,0.08,0.055,1,0,-5.0,3.6454849498327757,3.909834758843866e-13
