sde_xAl,sde_xIn,sde_tRecess,sde_AlN1,sde_AlN2,Vds,Vgs,Ids
0.24,0.2,0.057,1,0,-5.0,5.0,3.879507293900253e-13
0.24,0.2,0.057,1,0,-5.0,4.949832775919733,3.9153003791547885e-13
0.24,0.2,0.057,1,0,-5.0,4.8996655518394645,3.951093464409322e-13
0.24,0.2,0.057,1,0,-5.0,4.849498327759197,3.986886549663857e-13
0.24,0.2,0.057,1,0,-5.0,4.79933110367893,4.0314485994077414e-13
0.24,0.2,0.057,1,0,-5.0,4.749163879598663,4.082858718481245e-13
0.24,0.2,0.057,1,0,-5.0,4.698996655518394,4.134268837554749e-13
0.24,0.2,0.057,1,0,-5.0,4.648829431438127,4.1856789566282523e-13
0.24,0.2,0.057,1,0,-5.0,4.59866220735786,4.231406889777232e-13
0.24,0.2,0.057,1,0,-5.0,4.548494983277592,4.2769801460623196e-13
0.24,0.2,0.057,1,0,-5.0,4.498327759197324,4.3225534023474054e-13
0.24,0.2,0.057,1,0,-5.0,4.448160535117057,4.366458912638892e-13
0.24,0.2,0.057,1,0,-5.0,4.397993311036789,4.407705979576122e-13
0.24,0.2,0.057,1,0,-5.0,4.3478260869565215,4.4489530465133525e-13
0.24,0.2,0.057,1,0,-5.0,4.297658862876254,4.490200113450581e-13
0.24,0.2,0.057,1,0,-5.0,4.247491638795987,4.523763470754696e-13
0.24,0.2,0.057,1,0,-5.0,4.197324414715719,4.555375792070467e-13
0.24,0.2,0.057,1,0,-5.0,4.147157190635451,4.586988113386236e-13
0.24,0.2,0.057,1,0,-5.0,4.096989966555184,4.616416400037657e-13
0.24,0.2,0.057,1,0,-5.0,4.046822742474916,4.63760373488877e-13
0.24,0.2,0.057,1,0,-5.0,3.9966555183946486,4.658791069739882e-13
0.24,0.2,0.057,1,0,-5.0,3.9464882943143813,4.679978404590994e-13
0.24,0.2,0.057,1,0,-5.0,3.896321070234114,4.697498116746699e-13
0.24,0.2,0.057,1,0,-5.0,3.846153846153846,4.71278420832282e-13
0.24,0.2,0.057,1,0,-5.0,3.7959866220735785,4.72807029989894e-13
0.24,0.2,0.057,1,0,-5.0,3.745819397993311,4.743258284594927e-13
0.24,0.2,0.057,1,0,-5.0,3.6956521739130435,4.755615812585005e-13
0.24,0.2,0.057,1,0,-5.0,3.6454849498327757,4.767973340575079e-13
0.24,0.2,0.057,1,0,-5.0,3.5953177257525084,4.780330868565153e-13
0.24,0.2,0.057,1,0,-5.0,3.5451505016722407,4.719373588454378e-13
0.24,0.2,0.057,1,0,-5.0,3.494983277591973,4.56716364595994e-13
0.24,0.2,0.057,1,0,-5.0,3.4448160535117056,4.4149537034655046e-13
0.24,0.2,0.057,1,0,-5.0,3.3946488294314383,4.262743760971067e-13
0.24,0.2,0.057,1,0,-5.0,3.3444816053511706,3.871193760143782e-12
0.24,0.2,0.057,1,0,-5.0,3.294314381270903,7.891121895102641e-12
0.24,0.2,0.057,1,0,-5.0,3.2441471571906355,1.1911050030061462e-11
0.24,0.2,0.057,1,0,-5.0,3.1939799331103678,3.14052305946343e-10
0.24,0.2,0.057,1,0,-5.0,3.1438127090301,1.424273821396034e-09
0.24,0.2,0.057,1,0,-5.0,3.0936454849498327,2.5344953368457157e-09
0.24,0.2,0.057,1,0,-5.0,3.0434782608695654,3.6447168522953965e-09
0.24,0.2,0.057,1,0,-5.0,2.9933110367892977,1.6853603360977172e-07
0.24,0.2,0.057,1,0,-5.0,2.94314381270903,4.099706795449249e-07
0.24,0.2,0.057,1,0,-5.0,2.8929765886287626,6.514053254800758e-07
0.24,0.2,0.057,1,0,-5.0,2.842809364548495,1.3719594475249255e-06
0.24,0.2,0.057,1,0,-5.0,2.7926421404682276,6.7376665652212455e-06
0.24,0.2,0.057,1,0,-5.0,2.74247491638796,1.2103373682917611e-05
0.24,0.2,0.057,1,0,-5.0,2.692307692307692,1.746908080061398e-05
0.24,0.2,0.057,1,0,-5.0,2.6421404682274248,2.9515832046879063e-05
0.24,0.2,0.057,1,0,-5.0,2.591973244147157,4.809824367212993e-05
0.24,0.2,0.057,1,0,-5.0,2.5418060200668897,6.668065529738063e-05
0.24,0.2,0.057,1,0,-5.0,2.491638795986622,8.526306692263149e-05
0.24,0.2,0.057,1,0,-5.0,2.4414715719063547,0.000113504198014
0.24,0.2,0.057,1,0,-5.0,2.391304347826087,0.0001474468453494
0.24,0.2,0.057,1,0,-5.0,2.341137123745819,0.0001867214257828
0.24,0.2,0.057,1,0,-5.0,2.290969899665552,0.000231389078371
0.24,0.2,0.057,1,0,-5.0,2.240802675585284,0.0002832167985948
0.24,0.2,0.057,1,0,-5.0,2.190635451505017,0.0003378405589767
0.24,0.2,0.057,1,0,-5.0,2.140468227424749,0.000401311447561
0.24,0.2,0.057,1,0,-5.0,2.0903010033444813,0.0004716234831866
0.24,0.2,0.057,1,0,-5.0,2.040133779264214,0.0005419355188122
0.24,0.2,0.057,1,0,-5.0,1.9899665551839463,0.0006192064057295
0.24,0.2,0.057,1,0,-5.0,1.939799331103679,0.0007105366849267
0.24,0.2,0.057,1,0,-5.0,1.8896321070234112,0.0008018669641239
0.24,0.2,0.057,1,0,-5.0,1.839464882943144,0.0008931972433211
0.24,0.2,0.057,1,0,-5.0,1.7892976588628762,0.0010019702639686
0.24,0.2,0.057,1,0,-5.0,1.7391304347826084,0.0011167739173835
0.24,0.2,0.057,1,0,-5.0,1.6889632107023411,0.0012315775707984
0.24,0.2,0.057,1,0,-5.0,1.6387959866220734,0.0013502411722613
0.24,0.2,0.057,1,0,-5.0,1.588628762541806,0.0014899338679366
0.24,0.2,0.057,1,0,-5.0,1.5384615384615383,0.001629626563612
0.24,0.2,0.057,1,0,-5.0,1.488294314381271,0.0017693192592873
0.24,0.2,0.057,1,0,-5.0,1.4381270903010033,0.0019239533466795
0.24,0.2,0.057,1,0,-5.0,1.3879598662207355,0.0020899936956611
0.24,0.2,0.057,1,0,-5.0,1.3377926421404682,0.0022560340446428
0.24,0.2,0.057,1,0,-5.0,1.2876254180602005,0.0024220743936244
0.24,0.2,0.057,1,0,-5.0,1.2374581939799332,0.0026153703184189
0.24,0.2,0.057,1,0,-5.0,1.1872909698996654,0.0028092484355406
0.24,0.2,0.057,1,0,-5.0,1.1371237458193977,0.0030031265526624
0.24,0.2,0.057,1,0,-5.0,1.0869565217391304,0.0032084700645046
0.24,0.2,0.057,1,0,-5.0,1.0367892976588626,0.0034316649753903
0.24,0.2,0.057,1,0,-5.0,0.9866220735785953,0.003654859886276
0.24,0.2,0.057,1,0,-5.0,0.936454849498328,0.0038780547971617
0.24,0.2,0.057,1,0,-5.0,0.8862876254180598,0.0041259226956611
0.24,0.2,0.057,1,0,-5.0,0.8361204013377925,0.0043798403188815
0.24,0.2,0.057,1,0,-5.0,0.7859531772575252,0.0046337579421019
0.24,0.2,0.057,1,0,-5.0,0.735785953177257,0.0048945509517666
0.24,0.2,0.057,1,0,-5.0,0.6856187290969897,0.0051804342942197
0.24,0.2,0.057,1,0,-5.0,0.6354515050167224,0.0054663176366729
0.24,0.2,0.057,1,0,-5.0,0.5852842809364551,0.0057522009791261
