sde_xAl,sde_xIn,sde_tRecess,sde_AlN1,sde_AlN2,Vds,Vgs,Ids
0.24,0.28,0.05,0,1,-5.0,5.0,0.0079173557308052
0.24,0.28,0.05,0,1,-5.0,4.949832775919733,0.008190535244602
0.24,0.28,0.05,0,1,-5.0,4.8996655518394645,0.0084637147583987
0.24,0.28,0.05,0,1,-5.0,4.849498327759197,0.0087368942721955
0.24,0.28,0.05,0,1,-5.0,4.79933110367893,0.0090217187902874
0.24,0.28,0.05,0,1,-5.0,4.749163879598663,0.0093261028211451
0.24,0.28,0.05,0,1,-5.0,4.698996655518394,0.0096304868520029
0.24,0.28,0.05,0,1,-5.0,4.648829431438127,0.0099348708828606
0.24,0.28,0.05,0,1,-5.0,4.59866220735786,0.0102392549137183
0.24,0.28,0.05,0,1,-5.0,4.548494983277592,0.010543638944576
0.24,0.28,0.05,0,1,-5.0,4.498327759197324,0.0108605552585583
0.24,0.28,0.05,0,1,-5.0,4.448160535117057,0.0111968131850997
0.24,0.28,0.05,0,1,-5.0,4.397993311036789,0.0115330711116412
0.24,0.28,0.05,0,1,-5.0,4.3478260869565215,0.0118693290381826
0.24,0.28,0.05,0,1,-5.0,4.297658862876254,0.012205586964724
0.24,0.28,0.05,0,1,-5.0,4.247491638795987,0.0125418448912654
0.24,0.28,0.05,0,1,-5.0,4.197324414715719,0.0128914917140802
0.24,0.28,0.05,0,1,-5.0,4.147157190635451,0.013260153894723
0.24,0.28,0.05,0,1,-5.0,4.096989966555184,0.0136288160753658
0.24,0.28,0.05,0,1,-5.0,4.046822742474916,0.0139974782560085
0.24,0.28,0.05,0,1,-5.0,3.9966555183946486,0.0143661404366513
0.24,0.28,0.05,0,1,-5.0,3.9464882943143813,0.014734802617294
0.24,0.28,0.05,0,1,-5.0,3.896321070234114,0.0151177129346642
0.24,0.28,0.05,0,1,-5.0,3.846153846153846,0.0155192668198193
0.24,0.28,0.05,0,1,-5.0,3.7959866220735785,0.0159208207049743
0.24,0.28,0.05,0,1,-5.0,3.745819397993311,0.0163223745901293
0.24,0.28,0.05,0,1,-5.0,3.6956521739130435,0.0167239284752844
0.24,0.28,0.05,0,1,-5.0,3.6454849498327757,0.0171254823604394
0.24,0.28,0.05,0,1,-5.0,3.5953177257525084,0.0175420179958436
0.24,0.28,0.05,0,1,-5.0,3.5451505016722407,0.0179766308013668
0.24,0.28,0.05,0,1,-5.0,3.494983277591973,0.0184112436068901
