sde_xAl,sde_xIn,sde_tRecess,sde_AlN1,sde_AlN2,Vds,Vgs,Ids
0.16,0.14,0.055,0,0,-5.0,5.0,2.434462103904731e-13
0.16,0.14,0.055,0,0,-5.0,4.949832775919733,2.497039182411957e-13
0.16,0.14,0.055,0,0,-5.0,4.8996655518394645,2.559616260919185e-13
0.16,0.14,0.055,0,0,-5.0,4.849498327759197,2.6221933394264105e-13
0.16,0.14,0.055,0,0,-5.0,4.79933110367893,2.703684801896718e-13
0.16,0.14,0.055,0,0,-5.0,4.749163879598663,2.7999473371503044e-13
0.16,0.14,0.055,0,0,-5.0,4.698996655518394,2.8962098724038933e-13
0.16,0.14,0.055,0,0,-5.0,4.648829431438127,2.99247240765748e-13
0.16,0.14,0.055,0,0,-5.0,4.59866220735786,3.0424406946790553e-13
0.16,0.14,0.055,0,0,-5.0,4.548494983277592,3.0911487890163497e-13
0.16,0.14,0.055,0,0,-5.0,4.498327759197324,3.139856883353643e-13
0.16,0.14,0.055,0,0,-5.0,4.448160535117057,3.1962102808873213e-13
0.16,0.14,0.055,0,0,-5.0,4.397993311036789,3.264750549534304e-13
0.16,0.14,0.055,0,0,-5.0,4.3478260869565215,3.333290818181285e-13
0.16,0.14,0.055,0,0,-5.0,4.297658862876254,3.4018310868282663e-13
0.16,0.14,0.055,0,0,-5.0,4.247491638795987,3.5127898554182864e-13
0.16,0.14,0.055,0,0,-5.0,4.197324414715719,3.6345194656866347e-13
0.16,0.14,0.055,0,0,-5.0,4.147157190635451,3.756249075954982e-13
0.16,0.14,0.055,0,0,-5.0,4.096989966555184,3.875224062235979e-13
0.16,0.14,0.055,0,0,-5.0,4.046822742474916,3.9838051093188897e-13
0.16,0.14,0.055,0,0,-5.0,3.9966555183946486,4.0923861564018005e-13
0.16,0.14,0.055,0,0,-5.0,3.9464882943143813,4.200967203484709e-13
0.16,0.14,0.055,0,0,-5.0,3.896321070234114,4.2743080883993843e-13
0.16,0.14,0.055,0,0,-5.0,3.846153846153846,4.326187345991974e-13
0.16,0.14,0.055,0,0,-5.0,3.7959866220735785,4.3780666035845633e-13
0.16,0.14,0.055,0,0,-5.0,3.745819397993311,4.4289220076298243e-13
0.16,0.14,0.055,0,0,-5.0,3.6956521739130435,4.450238472764874e-13
