sde_xAl,sde_xIn,sde_tRecess,sde_AlN1,sde_AlN2,Vds,Vgs,Ids
0.08,0.22,0.055,0,1,-5.0,5.0,4.2541289242748083e-13
0.08,0.22,0.055,0,1,-5.0,4.949832775919733,4.390458651727898e-13
0.08,0.22,0.055,0,1,-5.0,4.8996655518394645,4.5267883791809894e-13
0.08,0.22,0.055,0,1,-5.0,4.849498327759197,4.663118106634079e-13
0.08,0.22,0.055,0,1,-5.0,4.79933110367893,4.776959480059815e-13
0.08,0.22,0.055,0,1,-5.0,4.749163879598663,4.87323871058084e-13
0.08,0.22,0.055,0,1,-5.0,4.698996655518394,4.969517941101867e-13
0.08,0.22,0.055,0,1,-5.0,4.648829431438127,5.065797171622892e-13
0.08,0.22,0.055,0,1,-5.0,4.59866220735786,5.127705259567733e-13
0.08,0.22,0.055,0,1,-5.0,4.548494983277592,5.188677718053642e-13
0.08,0.22,0.055,0,1,-5.0,4.498327759197324,5.24965017653955e-13
0.08,0.22,0.055,0,1,-5.0,4.448160535117057,5.301111672338639e-13
0.08,0.22,0.055,0,1,-5.0,4.397993311036789,5.337412372882088e-13
0.08,0.22,0.055,0,1,-5.0,4.3478260869565215,5.373713073425534e-13
0.08,0.22,0.055,0,1,-5.0,4.297658862876254,5.410013773968981e-13
0.08,0.22,0.055,0,1,-5.0,4.247491638795987,5.451354081785465e-13
0.08,0.22,0.055,0,1,-5.0,4.197324414715719,5.493974039097607e-13
0.08,0.22,0.055,0,1,-5.0,4.147157190635451,5.536593996409751e-13
0.08,0.22,0.055,0,1,-5.0,4.096989966555184,5.555878455913532e-13
0.08,0.22,0.055,0,1,-5.0,4.046822742474916,5.487111788842088e-13
0.08,0.22,0.055,0,1,-5.0,3.9966555183946486,5.418345121770645e-13
0.08,0.22,0.055,0,1,-5.0,3.9464882943143813,5.349578454699202e-13
0.08,0.22,0.055,0,1,-5.0,3.896321070234114,5.296684535257234e-13
0.08,0.22,0.055,0,1,-5.0,3.846153846153846,5.253457285127829e-13
0.08,0.22,0.055,0,1,-5.0,3.7959866220735785,5.210230034998421e-13
0.08,0.22,0.055,0,1,-5.0,3.745819397993311,5.169499129914938e-13
0.08,0.22,0.055,0,1,-5.0,3.6956521739130435,5.200789642350418e-13
0.08,0.22,0.055,0,1,-5.0,3.6454849498327757,5.232080154785899e-13
