sde_xAl,sde_xIn,sde_tRecess,sde_AlN1,sde_AlN2,Vds,Vgs,Ids
0.14,0.12,0.055,0,0,-5.0,5.0,2.0767524202223552e-13
0.14,0.12,0.055,0,0,-5.0,4.949832775919733,2.1140035306527532e-13
0.14,0.12,0.055,0,0,-5.0,4.8996655518394645,2.1512546410831522e-13
0.14,0.12,0.055,0,0,-5.0,4.849498327759197,2.1885057515135507e-13
0.14,0.12,0.055,0,0,-5.0,4.79933110367893,2.2633733951516975e-13
0.14,0.12,0.055,0,0,-5.0,4.749163879598663,2.3676174409476336e-13
0.14,0.12,0.055,0,0,-5.0,4.698996655518394,2.471861486743571e-13
0.14,0.12,0.055,0,0,-5.0,4.648829431438127,2.576105532539508e-13
0.14,0.12,0.055,0,0,-5.0,4.59866220735786,2.6719322143698705e-13
0.14,0.12,0.055,0,0,-5.0,4.548494983277592,2.7675297640532524e-13
0.14,0.12,0.055,0,0,-5.0,4.498327759197324,2.8631273137366333e-13
0.14,0.12,0.055,0,0,-5.0,4.448160535117057,2.938007167509404e-13
0.14,0.12,0.055,0,0,-5.0,4.397993311036789,2.9798623153494405e-13
0.14,0.12,0.055,0,0,-5.0,4.3478260869565215,3.021717463189477e-13
0.14,0.12,0.055,0,0,-5.0,4.297658862876254,3.063572611029512e-13
0.14,0.12,0.055,0,0,-5.0,4.247491638795987,3.1221987871461053e-13
0.14,0.12,0.055,0,0,-5.0,4.197324414715719,3.185083437527279e-13
0.14,0.12,0.055,0,0,-5.0,4.147157190635451,3.247968087908452e-13
0.14,0.12,0.055,0,0,-5.0,4.096989966555184,3.322303896594066e-13
0.14,0.12,0.055,0,0,-5.0,4.046822742474916,3.439848013822215e-13
0.14,0.12,0.055,0,0,-5.0,3.9966555183946486,3.5573921310503597e-13
0.14,0.12,0.055,0,0,-5.0,3.9464882943143813,3.6749362482785066e-13
0.14,0.12,0.055,0,0,-5.0,3.896321070234114,3.793942549358293e-13
0.14,0.12,0.055,0,0,-5.0,3.846153846153846,3.9138393356960795e-13
0.14,0.12,0.055,0,0,-5.0,3.7959866220735785,4.0337361220338617e-13
0.14,0.12,0.055,0,0,-5.0,3.745819397993311,4.151608415705414e-13
0.14,0.12,0.055,0,0,-5.0,3.6956521739130435,4.2110725851407683e-13
0.14,0.12,0.055,0,0,-5.0,3.6454849498327757,4.2705367545761226e-13
0.14,0.12,0.055,0,0,-5.0,3.5953177257525084,4.3300009240114774e-13
0.14,0.12,0.055,0,0,-5.0,3.5451505016722407,4.3727428831373147e-13
0.14,0.12,0.055,0,0,-5.0,3.494983277591973,4.3946712269620834e-13
0.14,0.12,0.055,0,0,-5.0,3.4448160535117056,4.416599570786852e-13
0.14,0.12,0.055,0,0,-5.0,3.3946488294314383,4.4385279146116203e-13
0.14,0.12,0.055,0,0,-5.0,3.3444816053511706,4.4513181375027413e-13
0.14,0.12,0.055,0,0,-5.0,3.294314381270903,4.462589780530252e-13
0.14,0.12,0.055,0,0,-5.0,3.2441471571906355,4.473861423557763e-13
0.14,0.12,0.055,0,0,-5.0,3.1939799331103678,4.4833622806439133e-13
0.14,0.12,0.055,0,0,-5.0,3.1438127090301,4.488063289380661e-13
0.14,0.12,0.055,0,0,-5.0,3.0936454849498327,4.492764298117408e-13
0.14,0.12,0.055,0,0,-5.0,3.0434782608695654,4.4974653068541565e-13
0.14,0.12,0.055,0,0,-5.0,2.9933110367892977,4.498868829748153e-13
0.14,0.12,0.055,0,0,-5.0,2.94314381270903,4.4987312679159356e-13
0.14,0.12,0.055,0,0,-5.0,2.8929765886287626,4.498593706083716e-13
0.14,0.12,0.055,0,0,-5.0,2.842809364548495,4.498992497045813e-13
0.14,0.12,0.055,0,0,-5.0,2.7926421404682276,4.504591328735685e-13
0.14,0.12,0.055,0,0,-5.0,2.74247491638796,4.5101901604255573e-13
0.14,0.12,0.055,0,0,-5.0,2.692307692307692,4.5157889921154294e-13
0.14,0.12,0.055,0,0,-5.0,2.6421404682274248,4.518568456463109e-13
0.14,0.12,0.055,0,0,-5.0,2.591973244147157,4.518589904686727e-13
0.14,0.12,0.055,0,0,-5.0,2.5418060200668897,4.518611352910344e-13
0.14,0.12,0.055,0,0,-5.0,2.491638795986622,4.518632801133962e-13
0.14,0.12,0.055,0,0,-5.0,2.4414715719063547,4.523292346318299e-13
0.14,0.12,0.055,0,0,-5.0,2.391304347826087,4.528368941093109e-13
0.14,0.12,0.055,0,0,-5.0,2.341137123745819,4.53344553586792e-13
0.14,0.12,0.055,0,0,-5.0,2.290969899665552,4.539897714813018e-13
0.14,0.12,0.055,0,0,-5.0,2.240802675585284,4.549149071864876e-13
0.14,0.12,0.055,0,0,-5.0,2.190635451505017,4.558400428916735e-13
0.14,0.12,0.055,0,0,-5.0,2.140468227424749,4.567651785968595e-13
0.14,0.12,0.055,0,0,-5.0,2.0903010033444813,4.593720774784511e-13
0.14,0.12,0.055,0,0,-5.0,2.040133779264214,4.625652687148653e-13
0.14,0.12,0.055,0,0,-5.0,1.9899665551839463,4.657584599512795e-13
0.14,0.12,0.055,0,0,-5.0,1.939799331103679,4.679357074637803e-13
