sde_xAl,sde_xIn,sde_tRecess,sde_AlN1,sde_AlN2,Vds,Vgs,Ids
0.1,0.28,0.057,1,1,-5.0,5.0,3.7733398153629254e-13
0.1,0.28,0.057,1,1,-5.0,4.949832775919733,3.7323900929375466e-13
0.1,0.28,0.057,1,1,-5.0,4.8996655518394645,3.7066422190322493e-13
0.1,0.28,0.057,1,1,-5.0,4.849498327759197,3.708454377113427e-13
0.1,0.28,0.057,1,1,-5.0,4.79933110367893,3.710266535194605e-13
0.1,0.28,0.057,1,1,-5.0,4.749163879598663,3.7262418611424763e-13
0.1,0.28,0.057,1,1,-5.0,4.698996655518394,3.749368041596406e-13
0.1,0.28,0.057,1,1,-5.0,4.648829431438127,3.7724942220503366e-13
0.1,0.28,0.057,1,1,-5.0,4.59866220735786,3.797430319572682e-13
0.1,0.28,0.057,1,1,-5.0,4.548494983277592,3.844215546672589e-13
0.1,0.28,0.057,1,1,-5.0,4.498327759197324,3.891000773772494e-13
0.1,0.28,0.057,1,1,-5.0,4.448160535117057,3.9377860008723995e-13
0.1,0.28,0.057,1,1,-5.0,4.397993311036789,3.828193026003498e-13
0.1,0.28,0.057,1,1,-5.0,4.3478260869565215,3.554859108847927e-13
0.1,0.28,0.057,1,1,-5.0,4.297658862876254,3.281525191692355e-13
0.1,0.28,0.057,1,1,-5.0,4.247491638795987,3.008191274536783e-13
0.1,0.28,0.057,1,1,-5.0,4.197324414715719,1.0544542747074209e-12
0.1,0.28,0.057,1,1,-5.0,4.147157190635451,9.596866661637614e-12
0.1,0.28,0.057,1,1,-5.0,4.096989966555184,8.276059492947419e-11
0.1,0.28,0.057,1,1,-5.0,4.046822742474916,1.5592432319731208e-10
0.1,0.28,0.057,1,1,-5.0,3.9966555183946486,9.195647729119148e-09
0.1,0.28,0.057,1,1,-5.0,3.9464882943143813,3.084897915330476e-08
0.1,0.28,0.057,1,1,-5.0,3.896321070234114,5.2502310577490376e-08
0.1,0.28,0.057,1,1,-5.0,3.846153846153846,7.415564200167636e-08
0.1,0.28,0.057,1,1,-5.0,3.7959866220735785,1.7807927402271712e-06
0.1,0.28,0.057,1,1,-5.0,3.745819397993311,3.8386802309278524e-06
0.1,0.28,0.057,1,1,-5.0,3.6956521739130435,5.896567721628552e-06
0.1,0.28,0.057,1,1,-5.0,3.6454849498327757,1.0414523317724675e-05
0.1,0.28,0.057,1,1,-5.0,3.5953177257525084,2.2744093920723203e-05
0.1,0.28,0.057,1,1,-5.0,3.5451505016722407,3.507366452372184e-05
