sde_xAl,sde_xIn,sde_tRecess,sde_AlN1,sde_AlN2,Vds,Vgs,Ids
0.22,0.26,0.057,1,1,-5.0,5.0,3.4956885915359536e-12
0.22,0.26,0.057,1,1,-5.0,4.949832775919733,3.493465783484738e-12
0.22,0.26,0.057,1,1,-5.0,4.8996655518394645,3.491242975433523e-12
0.22,0.26,0.057,1,1,-5.0,4.849498327759197,3.489020167382308e-12
0.22,0.26,0.057,1,1,-5.0,4.79933110367893,4.178669213269069e-12
0.22,0.26,0.057,1,1,-5.0,4.749163879598663,5.408631363255224e-12
0.22,0.26,0.057,1,1,-5.0,4.698996655518394,6.638593513241401e-12
0.22,0.26,0.057,1,1,-5.0,4.648829431438127,7.868555663227556e-12
0.22,0.26,0.057,1,1,-5.0,4.59866220735786,1.0919004681633864e-10
0.22,0.26,0.057,1,1,-5.0,4.548494983277592,1.1267661137466059e-09
0.22,0.26,0.057,1,1,-5.0,4.498327759197324,6.320115562380251e-09
0.22,0.26,0.057,1,1,-5.0,4.448160535117057,1.1513465011013896e-08
0.22,0.26,0.057,1,1,-5.0,4.397993311036789,3.260003921477883e-07
0.22,0.26,0.057,1,1,-5.0,4.3478260869565215,9.643433376826628e-07
0.22,0.26,0.057,1,1,-5.0,4.297658862876254,1.6026862832175378e-06
0.22,0.26,0.057,1,1,-5.0,4.247491638795987,2.2410292287524125e-06
0.22,0.26,0.057,1,1,-5.0,4.197324414715719,8.551105944238554e-06
0.22,0.26,0.057,1,1,-5.0,4.147157190635451,1.5487876174561007e-05
0.22,0.26,0.057,1,1,-5.0,4.096989966555184,2.2424646404883464e-05
0.22,0.26,0.057,1,1,-5.0,4.046822742474916,3.2952832005143e-05
0.22,0.26,0.057,1,1,-5.0,3.9966555183946486,5.1382131419263286e-05
0.22,0.26,0.057,1,1,-5.0,3.9464882943143813,6.981143083338358e-05
0.22,0.26,0.057,1,1,-5.0,3.896321070234114,8.824073024750386e-05
0.22,0.26,0.057,1,1,-5.0,3.846153846153846,0.0001138866682193
0.22,0.26,0.057,1,1,-5.0,3.7959866220735785,0.0001422768214053
0.22,0.26,0.057,1,1,-5.0,3.745819397993311,0.0001790460568338
0.22,0.26,0.057,1,1,-5.0,3.6956521739130435,0.0002164411345148
0.22,0.26,0.057,1,1,-5.0,3.6454849498327757,0.0002570662297856
0.22,0.26,0.057,1,1,-5.0,3.5953177257525084,0.0003079478109735
0.22,0.26,0.057,1,1,-5.0,3.5451505016722407,0.0003588293921613
0.22,0.26,0.057,1,1,-5.0,3.494983277591973,0.0004097109733492
0.22,0.26,0.057,1,1,-5.0,3.4448160535117056,0.000471405681006
