sde_xAl,sde_xIn,sde_tRecess,sde_AlN1,sde_AlN2,Vds,Vgs,Ids
0.1,0.3,0.055,1,1,-5.0,5.0,0.0001887030880497
0.1,0.3,0.055,1,1,-5.0,4.949832775919733,0.0002305340588101
0.1,0.3,0.055,1,1,-5.0,4.8996655518394645,0.0002723650295705
0.1,0.3,0.055,1,1,-5.0,4.849498327759197,0.0003158259058575
0.1,0.3,0.055,1,1,-5.0,4.79933110367893,0.0003727333260616
0.1,0.3,0.055,1,1,-5.0,4.749163879598663,0.0004296407462656
0.1,0.3,0.055,1,1,-5.0,4.698996655518394,0.0004865481664697
0.1,0.3,0.055,1,1,-5.0,4.648829431438127,0.000552006741504
0.1,0.3,0.055,1,1,-5.0,4.59866220735786,0.0006253552320699
0.1,0.3,0.055,1,1,-5.0,4.548494983277592,0.0006987037226358
0.1,0.3,0.055,1,1,-5.0,4.498327759197324,0.0007720522132017
0.1,0.3,0.055,1,1,-5.0,4.448160535117057,0.0008616194254735
0.1,0.3,0.055,1,1,-5.0,4.397993311036789,0.0009523679359736
0.1,0.3,0.055,1,1,-5.0,4.3478260869565215,0.0010431164464736
0.1,0.3,0.055,1,1,-5.0,4.297658862876254,0.0011401781937931
0.1,0.3,0.055,1,1,-5.0,4.247491638795987,0.0012492733035958
0.1,0.3,0.055,1,1,-5.0,4.197324414715719,0.0013583684133984
0.1,0.3,0.055,1,1,-5.0,4.147157190635451,0.0014674635232011
0.1,0.3,0.055,1,1,-5.0,4.096989966555184,0.0015911442440302
0.1,0.3,0.055,1,1,-5.0,4.046822742474916,0.0017195296992627
0.1,0.3,0.055,1,1,-5.0,3.9966555183946486,0.0018479151544952
0.1,0.3,0.055,1,1,-5.0,3.9464882943143813,0.0019797033539957
0.1,0.3,0.055,1,1,-5.0,3.896321070234114,0.0021283300614963
0.1,0.3,0.055,1,1,-5.0,3.846153846153846,0.0022769567689968
0.1,0.3,0.055,1,1,-5.0,3.7959866220735785,0.0024255834764973
0.1,0.3,0.055,1,1,-5.0,3.745819397993311,0.0025865059073456
0.1,0.3,0.055,1,1,-5.0,3.6956521739130435,0.0027563281408584
0.1,0.3,0.055,1,1,-5.0,3.6454849498327757,0.0029261503743711
0.1,0.3,0.055,1,1,-5.0,3.5953177257525084,0.0030959726078839
0.1,0.3,0.055,1,1,-5.0,3.5451505016722407,0.003287768557544
0.1,0.3,0.055,1,1,-5.0,3.494983277591973,0.0034797392725661
0.1,0.3,0.055,1,1,-5.0,3.4448160535117056,0.0036717099875881
0.1,0.3,0.055,1,1,-5.0,3.3946488294314383,0.0038730144951845
0.1,0.3,0.055,1,1,-5.0,3.3444816053511706,0.0040880824040649
0.1,0.3,0.055,1,1,-5.0,3.294314381270903,0.0043031503129452
0.1,0.3,0.055,1,1,-5.0,3.2441471571906355,0.0045182182218256
0.1,0.3,0.055,1,1,-5.0,3.1939799331103678,0.0047529017284014
0.1,0.3,0.055,1,1,-5.0,3.1438127090301,0.0049920051382775
0.1,0.3,0.055,1,1,-5.0,3.0936454849498327,0.0052311085481536
0.1,0.3,0.055,1,1,-5.0,3.0434782608695654,0.0054759041749577
0.1,0.3,0.055,1,1,-5.0,2.9933110367892977,0.0057399614777986
0.1,0.3,0.055,1,1,-5.0,2.94314381270903,0.0060040187806394
0.1,0.3,0.055,1,1,-5.0,2.8929765886287626,0.0062680760834803
0.1,0.3,0.055,1,1,-5.0,2.842809364548495,0.0065486718937335
0.1,0.3,0.055,1,1,-5.0,2.7926421404682276,0.0068385661989029
0.1,0.3,0.055,1,1,-5.0,2.74247491638796,0.0071284605040723
0.1,0.3,0.055,1,1,-5.0,2.692307692307692,0.0074197438893381
0.1,0.3,0.055,1,1,-5.0,2.6421404682274248,0.007736295203854
0.1,0.3,0.055,1,1,-5.0,2.591973244147157,0.0080528465183699
0.1,0.3,0.055,1,1,-5.0,2.5418060200668897,0.0083693978328858
0.1,0.3,0.055,1,1,-5.0,2.491638795986622,0.0086986470591023
0.1,0.3,0.055,1,1,-5.0,2.4414715719063547,0.0090425581133361
0.1,0.3,0.055,1,1,-5.0,2.391304347826087,0.00938646916757
