sde_xAl,sde_xIn,sde_tRecess,sde_AlN1,sde_AlN2,Vds,Vgs,Ids
0.2,0.2,0.05,1,1,-5.0,5.0,0.0043888060013454
0.2,0.2,0.05,1,1,-5.0,4.949832775919733,0.0045827541078866
0.2,0.2,0.05,1,1,-5.0,4.8996655518394645,0.0047767022144278
0.2,0.2,0.05,1,1,-5.0,4.849498327759197,0.0049706503209691
0.2,0.2,0.05,1,1,-5.0,4.79933110367893,0.0051812602147166
0.2,0.2,0.05,1,1,-5.0,4.749163879598663,0.0053980424621829
0.2,0.2,0.05,1,1,-5.0,4.698996655518394,0.0056148247096492
0.2,0.2,0.05,1,1,-5.0,4.648829431438127,0.0058316069571156
0.2,0.2,0.05,1,1,-5.0,4.59866220735786,0.0060483892045819
0.2,0.2,0.05,1,1,-5.0,4.548494983277592,0.0062825191639953
0.2,0.2,0.05,1,1,-5.0,4.498327759197324,0.0065225446821793
0.2,0.2,0.05,1,1,-5.0,4.448160535117057,0.0067625702003633
0.2,0.2,0.05,1,1,-5.0,4.397993311036789,0.0070025957185473
0.2,0.2,0.05,1,1,-5.0,4.3478260869565215,0.0072426212367314
0.2,0.2,0.05,1,1,-5.0,4.297658862876254,0.0075006343306937
0.2,0.2,0.05,1,1,-5.0,4.247491638795987,0.0077642340096247
0.2,0.2,0.05,1,1,-5.0,4.197324414715719,0.0080278336885557
0.2,0.2,0.05,1,1,-5.0,4.147157190635451,0.0082914333674867
0.2,0.2,0.05,1,1,-5.0,4.096989966555184,0.0085550330464178
0.2,0.2,0.05,1,1,-5.0,4.046822742474916,0.0088371976248334
0.2,0.2,0.05,1,1,-5.0,3.9966555183946486,0.0091246079964903
0.2,0.2,0.05,1,1,-5.0,3.9464882943143813,0.0094120183681471
0.2,0.2,0.05,1,1,-5.0,3.896321070234114,0.0096994287398039
0.2,0.2,0.05,1,1,-5.0,3.846153846153846,0.0099868391114608
0.2,0.2,0.05,1,1,-5.0,3.7959866220735785,0.0102933549022275
0.2,0.2,0.05,1,1,-5.0,3.745819397993311,0.0106047563822499
0.2,0.2,0.05,1,1,-5.0,3.6956521739130435,0.0109161578622724
0.2,0.2,0.05,1,1,-5.0,3.6454849498327757,0.0112275593422948
0.2,0.2,0.05,1,1,-5.0,3.5953177257525084,0.0115389608223173
0.2,0.2,0.05,1,1,-5.0,3.5451505016722407,0.011869926091875
0.2,0.2,0.05,1,1,-5.0,3.494983277591973,0.0122053906570402
0.2,0.2,0.05,1,1,-5.0,3.4448160535117056,0.0125408552222053
0.2,0.2,0.05,1,1,-5.0,3.3946488294314383,0.0128763197873705
0.2,0.2,0.05,1,1,-5.0,3.3444816053511706,0.0132117843525357
0.2,0.2,0.05,1,1,-5.0,3.294314381270903,0.0135671360955657
0.2,0.2,0.05,1,1,-5.0,3.2441471571906355,0.0139265701406432
