sde_xAl,sde_xIn,sde_tRecess,sde_AlN1,sde_AlN2,Vds,Vgs,Ids
0.2,0.22,0.057,0,1,-5.0,5.0,3.851569263883495e-13
0.2,0.22,0.057,0,1,-5.0,4.949832775919733,3.844444953606672e-13
0.2,0.22,0.057,0,1,-5.0,4.8996655518394645,3.8373206433298493e-13
0.2,0.22,0.057,0,1,-5.0,4.849498327759197,3.8301963330530265e-13
0.2,0.22,0.057,0,1,-5.0,4.79933110367893,3.835116805922339e-13
0.2,0.22,0.057,0,1,-5.0,4.749163879598663,3.849443578719666e-13
0.2,0.22,0.057,0,1,-5.0,4.698996655518394,3.863770351516994e-13
0.2,0.22,0.057,0,1,-5.0,4.648829431438127,3.8780971243143214e-13
0.2,0.22,0.057,0,1,-5.0,4.59866220735786,3.895851199114621e-13
0.2,0.22,0.057,0,1,-5.0,4.548494983277592,3.9136985697578373e-13
0.2,0.22,0.057,0,1,-5.0,4.498327759197324,3.931545940401054e-13
0.2,0.22,0.057,0,1,-5.0,4.448160535117057,3.94571680673007e-13
0.2,0.22,0.057,0,1,-5.0,4.397993311036789,3.9540272012015614e-13
0.2,0.22,0.057,0,1,-5.0,4.3478260869565215,3.962337595673052e-13
0.2,0.22,0.057,0,1,-5.0,4.297658862876254,3.970647990144543e-13
0.2,0.22,0.057,0,1,-5.0,4.247491638795987,3.974534028176408e-13
0.2,0.22,0.057,0,1,-5.0,4.197324414715719,3.977296640278463e-13
0.2,0.22,0.057,0,1,-5.0,4.147157190635451,3.980059252380516e-13
0.2,0.22,0.057,0,1,-5.0,4.096989966555184,3.9823413202705437e-13
0.2,0.22,0.057,0,1,-5.0,4.046822742474916,3.982810165250746e-13
0.2,0.22,0.057,0,1,-5.0,3.9966555183946486,3.98327901023095e-13
0.2,0.22,0.057,0,1,-5.0,3.9464882943143813,3.983747855211153e-13
0.2,0.22,0.057,0,1,-5.0,3.896321070234114,3.9836732364585083e-13
0.2,0.22,0.057,0,1,-5.0,3.846153846153846,3.983267642608706e-13
0.2,0.22,0.057,0,1,-5.0,3.7959866220735785,3.9828620487589043e-13
0.2,0.22,0.057,0,1,-5.0,3.745819397993311,3.9824530027873483e-13
0.2,0.22,0.057,0,1,-5.0,3.6956521739130435,3.9819443605270063e-13
0.2,0.22,0.057,0,1,-5.0,3.6454849498327757,3.9814357182666633e-13
0.2,0.22,0.057,0,1,-5.0,3.5953177257525084,3.9809270760063203e-13
0.2,0.22,0.057,0,1,-5.0,3.5451505016722407,3.9805551720172334e-13
0.2,0.22,0.057,0,1,-5.0,3.494983277591973,3.980353461903367e-13
0.2,0.22,0.057,0,1,-5.0,3.4448160535117056,3.980151751789502e-13
0.2,0.22,0.057,0,1,-5.0,3.3946488294314383,3.9799500416756363e-13
0.2,0.22,0.057,0,1,-5.0,3.3444816053511706,3.9801928405014813e-13
0.2,0.22,0.057,0,1,-5.0,3.294314381270903,3.980509508159873e-13
0.2,0.22,0.057,0,1,-5.0,3.2441471571906355,3.980826175818265e-13
0.2,0.22,0.057,0,1,-5.0,3.1939799331103678,3.98129754300584e-13
0.2,0.22,0.057,0,1,-5.0,3.1438127090301,3.982188234891258e-13
0.2,0.22,0.057,0,1,-5.0,3.0936454849498327,3.983078926776676e-13
0.2,0.22,0.057,0,1,-5.0,3.0434782608695654,3.983969618662094e-13
0.2,0.22,0.057,0,1,-5.0,2.9933110367892977,3.985084095076221e-13
0.2,0.22,0.057,0,1,-5.0,2.94314381270903,3.98630315751e-13
