sde_xAl,sde_xIn,sde_tRecess,sde_AlN1,sde_AlN2,Vds,Vgs,Ids
0.24,0.1,0.057,0,1,-5.0,5.0,2.9384092916894673e-13
0.24,0.1,0.057,0,1,-5.0,4.949832775919733,2.9242210207867053e-13
0.24,0.1,0.057,0,1,-5.0,4.8996655518394645,2.910032749883943e-13
0.24,0.1,0.057,0,1,-5.0,4.849498327759197,2.895844478981181e-13
0.24,0.1,0.057,0,1,-5.0,4.79933110367893,2.884407332716391e-13
0.24,0.1,0.057,0,1,-5.0,4.749163879598663,2.8751186604565e-13
0.24,0.1,0.057,0,1,-5.0,4.698996655518394,2.865829988196608e-13
0.24,0.1,0.057,0,1,-5.0,4.648829431438127,2.856541315936717e-13
0.24,0.1,0.057,0,1,-5.0,4.59866220735786,2.850686493863183e-13
0.24,0.1,0.057,0,1,-5.0,4.548494983277592,2.844925145883064e-13
0.24,0.1,0.057,0,1,-5.0,4.498327759197324,2.839163797902944e-13
0.24,0.1,0.057,0,1,-5.0,4.448160535117057,2.835999219522208e-13
0.24,0.1,0.057,0,1,-5.0,4.397993311036789,2.8369739794522944e-13
0.24,0.1,0.057,0,1,-5.0,4.3478260869565215,2.837948739382381e-13
0.24,0.1,0.057,0,1,-5.0,4.297658862876254,2.838923499312468e-13
0.24,0.1,0.057,0,1,-5.0,4.247491638795987,2.850628208244716e-13
0.24,0.1,0.057,0,1,-5.0,4.197324414715719,2.865057449682217e-13
0.24,0.1,0.057,0,1,-5.0,4.147157190635451,2.879486691119717e-13
0.24,0.1,0.057,0,1,-5.0,4.096989966555184,2.894798301576716e-13
0.24,0.1,0.057,0,1,-5.0,4.046822742474916,2.9134393283101553e-13
0.24,0.1,0.057,0,1,-5.0,3.9966555183946486,2.932080355043594e-13
0.24,0.1,0.057,0,1,-5.0,3.9464882943143813,2.950721381777033e-13
0.24,0.1,0.057,0,1,-5.0,3.896321070234114,2.9647500733351977e-13
0.24,0.1,0.057,0,1,-5.0,3.846153846153846,2.9759698045332e-13
0.24,0.1,0.057,0,1,-5.0,3.7959866220735785,2.987189535731201e-13
0.24,0.1,0.057,0,1,-5.0,3.745819397993311,2.99822090303498e-13
0.24,0.1,0.057,0,1,-5.0,3.6956521739130435,3.0038178314203297e-13
0.24,0.1,0.057,0,1,-5.0,3.6454849498327757,3.0094147598056816e-13
0.24,0.1,0.057,0,1,-5.0,3.5953177257525084,3.015011688191033e-13
0.24,0.1,0.057,0,1,-5.0,3.5451505016722407,3.019546061126463e-13
0.24,0.1,0.057,0,1,-5.0,3.494983277591973,3.0227579043268055e-13
0.24,0.1,0.057,0,1,-5.0,3.4448160535117056,3.025969747527149e-13
0.24,0.1,0.057,0,1,-5.0,3.3946488294314383,3.029181590727492e-13
0.24,0.1,0.057,0,1,-5.0,3.3444816053511706,3.031857942232032e-13
0.24,0.1,0.057,0,1,-5.0,3.294314381270903,3.0344453053206525e-13
0.24,0.1,0.057,0,1,-5.0,3.2441471571906355,3.037032668409273e-13
0.24,0.1,0.057,0,1,-5.0,3.1939799331103678,3.039524575278103e-13
0.24,0.1,0.057,0,1,-5.0,3.1438127090301,3.041757740890693e-13
0.24,0.1,0.057,0,1,-5.0,3.0936454849498327,3.0439909065032814e-13
0.24,0.1,0.057,0,1,-5.0,3.0434782608695654,3.0462240721158706e-13
0.24,0.1,0.057,0,1,-5.0,2.9933110367892977,3.047988476728724e-13
0.24,0.1,0.057,0,1,-5.0,2.94314381270903,3.0495338052177093e-13
0.24,0.1,0.057,0,1,-5.0,2.8929765886287626,3.051079133706695e-13
0.24,0.1,0.057,0,1,-5.0,2.842809364548495,3.052502046470173e-13
0.24,0.1,0.057,0,1,-5.0,2.7926421404682276,3.052738115862817e-13
0.24,0.1,0.057,0,1,-5.0,2.74247491638796,3.052974185255462e-13
0.24,0.1,0.057,0,1,-5.0,2.692307692307692,3.053210254648107e-13
0.24,0.1,0.057,0,1,-5.0,2.6421404682274248,3.052668485892633e-13
0.24,0.1,0.057,0,1,-5.0,2.591973244147157,3.0513658052395413e-13
0.24,0.1,0.057,0,1,-5.0,2.5418060200668897,3.0500631245864513e-13
0.24,0.1,0.057,0,1,-5.0,2.491638795986622,3.04876044393336e-13
0.24,0.1,0.057,0,1,-5.0,2.4414715719063547,3.046539905928393e-13
0.24,0.1,0.057,0,1,-5.0,2.391304347826087,3.0442368357909684e-13
0.24,0.1,0.057,0,1,-5.0,2.341137123745819,3.041933765653543e-13
0.24,0.1,0.057,0,1,-5.0,2.290969899665552,3.03957133789584e-13
0.24,0.1,0.057,0,1,-5.0,2.240802675585284,3.037088123235563e-13
0.24,0.1,0.057,0,1,-5.0,2.190635451505017,3.034604908575288e-13
0.24,0.1,0.057,0,1,-5.0,2.140468227424749,3.032121693915012e-13
0.24,0.1,0.057,0,1,-5.0,2.0903010033444813,3.0301376800007923e-13
0.24,0.1,0.057,0,1,-5.0,2.040133779264214,3.028327696285973e-13
0.24,0.1,0.057,0,1,-5.0,1.9899665551839463,3.026517712571154e-13
0.24,0.1,0.057,0,1,-5.0,1.939799331103679,3.02488355997521e-13
0.24,0.1,0.057,0,1,-5.0,1.8896321070234112,3.0242190558621773e-13
0.24,0.1,0.057,0,1,-5.0,1.839464882943144,3.023554551749145e-13
0.24,0.1,0.057,0,1,-5.0,1.7892976588628762,3.022890047636112e-13
0.24,0.1,0.057,0,1,-5.0,1.7391304347826084,3.022879616200436e-13
0.24,0.1,0.057,0,1,-5.0,1.6889632107023411,3.0233717392798977e-13
0.24,0.1,0.057,0,1,-5.0,1.6387959866220734,3.02386386235936e-13
0.24,0.1,0.057,0,1,-5.0,1.588628762541806,3.0243559854388223e-13
0.24,0.1,0.057,0,1,-5.0,1.5384615384615383,3.024792957161229e-13
0.24,0.1,0.057,0,1,-5.0,1.488294314381271,3.0252286594150583e-13
0.24,0.1,0.057,0,1,-5.0,1.4381270903010033,3.025664361668888e-13
0.24,0.1,0.057,0,1,-5.0,1.3879598662207355,3.0252290601081664e-13
0.24,0.1,0.057,0,1,-5.0,1.3377926421404682,3.0234285523118e-13
0.24,0.1,0.057,0,1,-5.0,1.2876254180602005,3.0216280445154345e-13
0.24,0.1,0.057,0,1,-5.0,1.2374581939799332,3.019827536719069e-13
0.24,0.1,0.057,0,1,-5.0,1.1872909698996654,3.0158657666164134e-13
0.24,0.1,0.057,0,1,-5.0,1.1371237458193977,3.011368736915755e-13
0.24,0.1,0.057,0,1,-5.0,1.0869565217391304,3.0068717072150975e-13
0.24,0.1,0.057,0,1,-5.0,1.0367892976588626,2.998200978879997e-13
0.24,0.1,0.057,0,1,-5.0,0.9866220735785953,2.974155009439559e-13
0.24,0.1,0.057,0,1,-5.0,0.936454849498328,2.9501090399991216e-13
0.24,0.1,0.057,0,1,-5.0,0.8862876254180598,2.9260630705586843e-13
0.24,0.1,0.057,0,1,-5.0,0.8361204013377925,6.232014805460778e-13
0.24,0.1,0.057,0,1,-5.0,0.7859531772575252,1.1531706173098668e-12
0.24,0.1,0.057,0,1,-5.0,0.735785953177257,1.6831397540736653e-12
0.24,0.1,0.057,0,1,-5.0,0.6856187290969897,1.1479972793532563e-11
0.24,0.1,0.057,0,1,-5.0,0.6354515050167224,2.5912631266879766e-10
0.24,0.1,0.057,0,1,-5.0,0.5852842809364551,5.067726525440629e-10
0.24,0.1,0.057,0,1,-5.0,0.5351170568561869,7.544189924193323e-10
0.24,0.1,0.057,0,1,-5.0,0.48494983277591963,3.892790466061229e-08
0.24,0.1,0.057,0,1,-5.0,0.43478260869565233,1.235489421647087e-07
0.24,0.1,0.057,0,1,-5.0,0.38461538461538414,2.081699796688066e-07
0.24,0.1,0.057,0,1,-5.0,0.33444816053511683,2.92791017172903e-07
0.24,0.1,0.057,0,1,-5.0,0.28428093645484953,5.00511084519793e-06
0.24,0.1,0.057,0,1,-5.0,0.23411371237458223,1.0461407785802328e-05
0.24,0.1,0.057,0,1,-5.0,0.18394648829431404,1.5917704726406822e-05
0.24,0.1,0.057,0,1,-5.0,0.13377926421404673,2.5477107243563856e-05
0.24,0.1,0.057,0,1,-5.0,0.08361204013377943,4.593561835803512e-05
0.24,0.1,0.057,0,1,-5.0,0.03344481605351124,7.46517185028585e-05
0.24,0.1,0.057,0,1,-5.0,-0.016722408026756064,0.0001123314788985
0.24,0.1,0.057,0,1,-5.0,-0.06688963210702337,0.0001500112392942
0.24,0.1,0.057,0,1,-5.0,-0.11705685618729067,0.0002086852501897
0.24,0.1,0.057,0,1,-5.0,-0.16722408026755886,0.0002729905660702
0.24,0.1,0.057,0,1,-5.0,-0.21739130434782616,0.0003372958819507
0.24,0.1,0.057,0,1,-5.0,-0.26755852842809347,0.0004081287837872
0.24,0.1,0.057,0,1,-5.0,-0.31772575250836166,0.0005049906381022
0.24,0.1,0.057,0,1,-5.0,-0.36789297658862896,0.0006018524924171
0.24,0.1,0.057,0,1,-5.0,-0.41806020066889626,0.000698714346732
0.24,0.1,0.057,0,1,-5.0,-0.46822742474916446,0.0008164594110247
0.24,0.1,0.057,0,1,-5.0,-0.5183946488294318,0.0009474163020381
0.24,0.1,0.057,0,1,-5.0,-0.5685618729096991,0.0010783731930514
0.24,0.1,0.057,0,1,-5.0,-0.6187290969899664,0.0012101898715643
0.24,0.1,0.057,0,1,-5.0,-0.6688963210702346,0.0013762401299043
0.24,0.1,0.057,0,1,-5.0,-0.7190635451505019,0.0015422903882444
0.24,0.1,0.057,0,1,-5.0,-0.7692307692307692,0.0017083406465844
0.24,0.1,0.057,0,1,-5.0,-0.8193979933110374,0.00188992978364
0.24,0.1,0.057,0,1,-5.0,-0.8695652173913047,0.0020915788477429
0.24,0.1,0.057,0,1,-5.0,-0.919732441471572,0.0022932279118458
