sde_xAl,sde_xIn,sde_tRecess,sde_AlN1,sde_AlN2,Vds,Vgs,Ids
0.08,0.18,0.057,0,1,-5.0,5.0,2.5600106135293165e-13
0.08,0.18,0.057,0,1,-5.0,4.949832775919733,2.6689467291662114e-13
0.08,0.18,0.057,0,1,-5.0,4.8996655518394645,2.777882844803107e-13
0.08,0.18,0.057,0,1,-5.0,4.849498327759197,2.886818960440001e-13
0.08,0.18,0.057,0,1,-5.0,4.79933110367893,3.0066107283884173e-13
0.08,0.18,0.057,0,1,-5.0,4.749163879598663,3.1348801517929377e-13
0.08,0.18,0.057,0,1,-5.0,4.698996655518394,3.26314957519746e-13
0.08,0.18,0.057,0,1,-5.0,4.648829431438127,3.39141899860198e-13
0.08,0.18,0.057,0,1,-5.0,4.59866220735786,3.4729087091630133e-13
0.08,0.18,0.057,0,1,-5.0,4.548494983277592,3.553125012029798e-13
0.08,0.18,0.057,0,1,-5.0,4.498327759197324,3.633341314896582e-13
0.08,0.18,0.057,0,1,-5.0,4.448160535117057,3.721516797608161e-13
0.08,0.18,0.057,0,1,-5.0,4.397993311036789,3.822379481395296e-13
0.08,0.18,0.057,0,1,-5.0,4.3478260869565215,3.923242165182431e-13
0.08,0.18,0.057,0,1,-5.0,4.297658862876254,4.024104848969565e-13
0.08,0.18,0.057,0,1,-5.0,4.247491638795987,4.152454410048772e-13
0.08,0.18,0.057,0,1,-5.0,4.197324414715719,4.287783397650421e-13
0.08,0.18,0.057,0,1,-5.0,4.147157190635451,4.4231123852520683e-13
0.08,0.18,0.057,0,1,-5.0,4.096989966555184,4.548603394009878e-13
0.08,0.18,0.057,0,1,-5.0,4.046822742474916,4.636973055387965e-13
0.08,0.18,0.057,0,1,-5.0,3.9966555183946486,4.725342716766049e-13
0.08,0.18,0.057,0,1,-5.0,3.9464882943143813,4.813712378144136e-13
0.08,0.18,0.057,0,1,-5.0,3.896321070234114,4.871431868628619e-13
0.08,0.18,0.057,0,1,-5.0,3.846153846153846,4.910485084482006e-13
0.08,0.18,0.057,0,1,-5.0,3.7959866220735785,4.949538300335392e-13
0.08,0.18,0.057,0,1,-5.0,3.745819397993311,4.987676893882617e-13
0.08,0.18,0.057,0,1,-5.0,3.6956521739130435,4.999427951343119e-13
0.08,0.18,0.057,0,1,-5.0,3.6454849498327757,5.01117900880362e-13
0.08,0.18,0.057,0,1,-5.0,3.5953177257525084,5.022930066264121e-13
0.08,0.18,0.057,0,1,-5.0,3.5451505016722407,5.032217186289335e-13
0.08,0.18,0.057,0,1,-5.0,3.494983277591973,5.038437519989368e-13
0.08,0.18,0.057,0,1,-5.0,3.4448160535117056,5.044657853689403e-13
0.08,0.18,0.057,0,1,-5.0,3.3946488294314383,5.050878187389435e-13
0.08,0.18,0.057,0,1,-5.0,3.3444816053511706,5.057482451687962e-13
0.08,0.18,0.057,0,1,-5.0,3.294314381270903,5.064150517864372e-13
0.08,0.18,0.057,0,1,-5.0,3.2441471571906355,5.070818584040782e-13
0.08,0.18,0.057,0,1,-5.0,3.1939799331103678,5.075804667639504e-13
0.08,0.18,0.057,0,1,-5.0,3.1438127090301,5.076231611078663e-13
0.08,0.18,0.057,0,1,-5.0,3.0936454849498327,5.076658554517819e-13
0.08,0.18,0.057,0,1,-5.0,3.0434782608695654,5.077085497956977e-13
0.08,0.18,0.057,0,1,-5.0,2.9933110367892977,5.082694367219381e-13
0.08,0.18,0.057,0,1,-5.0,2.94314381270903,5.09072501692889e-13
0.08,0.18,0.057,0,1,-5.0,2.8929765886287626,5.098755666638399e-13
0.08,0.18,0.057,0,1,-5.0,2.842809364548495,5.10805434720625e-13
0.08,0.18,0.057,0,1,-5.0,2.7926421404682276,5.129646824277696e-13
0.08,0.18,0.057,0,1,-5.0,2.74247491638796,5.151239301349145e-13
0.08,0.18,0.057,0,1,-5.0,2.692307692307692,5.17283177842059e-13
0.08,0.18,0.057,0,1,-5.0,2.6421404682274248,5.19681507207555e-13
0.08,0.18,0.057,0,1,-5.0,2.591973244147157,5.223137156631693e-13
0.08,0.18,0.057,0,1,-5.0,2.5418060200668897,5.249459241187835e-13
0.08,0.18,0.057,0,1,-5.0,2.491638795986622,5.275781325743978e-13
0.08,0.18,0.057,0,1,-5.0,2.4414715719063547,5.181045246216857e-13
0.08,0.18,0.057,0,1,-5.0,2.391304347826087,5.075423827684974e-13
0.08,0.18,0.057,0,1,-5.0,2.341137123745819,4.969802409153088e-13
0.08,0.18,0.057,0,1,-5.0,2.290969899665552,4.899159961970867e-13
0.08,0.18,0.057,0,1,-5.0,2.240802675585284,4.899696271359053e-13
0.08,0.18,0.057,0,1,-5.0,2.190635451505017,4.900232580747239e-13
0.08,0.18,0.057,0,1,-5.0,2.140468227424749,4.900768890135425e-13
0.08,0.18,0.057,0,1,-5.0,2.0903010033444813,4.938833306593871e-13
0.08,0.18,0.057,0,1,-5.0,2.040133779264214,4.989980684182004e-13
0.08,0.18,0.057,0,1,-5.0,1.9899665551839463,5.041128061770136e-13
0.08,0.18,0.057,0,1,-5.0,1.939799331103679,5.090985905467092e-13
0.08,0.18,0.057,0,1,-5.0,1.8896321070234112,5.133732410799995e-13
