sde_xAl,sde_xIn,sde_tRecess,sde_AlN1,sde_AlN2,Vds,Vgs,Ids
0.2,0.08,0.057,1,1,-5.0,5.0,2.598071931869691e-13
0.2,0.08,0.057,1,1,-5.0,4.949832775919733,2.613636300261915e-13
0.2,0.08,0.057,1,1,-5.0,4.8996655518394645,2.628357355264559e-13
0.2,0.08,0.057,1,1,-5.0,4.849498327759197,2.6426038409010135e-13
0.2,0.08,0.057,1,1,-5.0,4.79933110367893,2.656850326537469e-13
0.2,0.08,0.057,1,1,-5.0,4.749163879598663,2.670996600157387e-13
0.2,0.08,0.057,1,1,-5.0,4.698996655518394,2.683312224468987e-13
0.2,0.08,0.057,1,1,-5.0,4.648829431438127,2.695627848780586e-13
0.2,0.08,0.057,1,1,-5.0,4.59866220735786,2.7079434730921856e-13
0.2,0.08,0.057,1,1,-5.0,4.548494983277592,2.721944546555069e-13
0.2,0.08,0.057,1,1,-5.0,4.498327759197324,2.73789338613044e-13
0.2,0.08,0.057,1,1,-5.0,4.448160535117057,2.7538422257058104e-13
0.2,0.08,0.057,1,1,-5.0,4.397993311036789,2.769791065281181e-13
0.2,0.08,0.057,1,1,-5.0,4.3478260869565215,2.79806631914342e-13
0.2,0.08,0.057,1,1,-5.0,4.297658862876254,2.828088011784145e-13
0.2,0.08,0.057,1,1,-5.0,4.247491638795987,2.8581097044248694e-13
0.2,0.08,0.057,1,1,-5.0,4.197324414715719,2.88922695946332e-13
0.2,0.08,0.057,1,1,-5.0,4.147157190635451,2.923054007363966e-13
0.2,0.08,0.057,1,1,-5.0,4.096989966555184,2.956881055264612e-13
0.2,0.08,0.057,1,1,-5.0,4.046822742474916,2.9907081031652593e-13
0.2,0.08,0.057,1,1,-5.0,3.9966555183946486,3.017211210680359e-13
0.2,0.08,0.057,1,1,-5.0,3.9464882943143813,3.040573994136028e-13
0.2,0.08,0.057,1,1,-5.0,3.896321070234114,3.063936777591696e-13
0.2,0.08,0.057,1,1,-5.0,3.846153846153846,3.0865625081418884e-13
0.2,0.08,0.057,1,1,-5.0,3.7959866220735785,3.103338590658349e-13
0.2,0.08,0.057,1,1,-5.0,3.745819397993311,3.1201146731748094e-13
0.2,0.08,0.057,1,1,-5.0,3.6956521739130435,3.13689075569127e-13
0.2,0.08,0.057,1,1,-5.0,3.6454849498327757,3.1532457991976734e-13
0.2,0.08,0.057,1,1,-5.0,3.5953177257525084,3.169218219031453e-13
0.2,0.08,0.057,1,1,-5.0,3.5451505016722407,3.1851906388652324e-13
0.2,0.08,0.057,1,1,-5.0,3.494983277591973,3.201163058699011e-13
0.2,0.08,0.057,1,1,-5.0,3.4448160535117056,3.2209438917911217e-13
0.2,0.08,0.057,1,1,-5.0,3.3946488294314383,3.2409855632512e-13
0.2,0.08,0.057,1,1,-5.0,3.3444816053511706,3.261027234711278e-13
0.2,0.08,0.057,1,1,-5.0,3.294314381270903,3.284316804560821e-13
0.2,0.08,0.057,1,1,-5.0,3.2441471571906355,3.313694195688485e-13
0.2,0.08,0.057,1,1,-5.0,3.1939799331103678,3.34307158681615e-13
0.2,0.08,0.057,1,1,-5.0,3.1438127090301,3.3724489779438145e-13
0.2,0.08,0.057,1,1,-5.0,3.0936454849498327,3.411323648453055e-13
0.2,0.08,0.057,1,1,-5.0,3.0434782608695654,3.4531991016291e-13
0.2,0.08,0.057,1,1,-5.0,2.9933110367892977,3.495074554805145e-13
0.2,0.08,0.057,1,1,-5.0,2.94314381270903,3.538732312462881e-13
0.2,0.08,0.057,1,1,-5.0,2.8929765886287626,3.590976019256061e-13
0.2,0.08,0.057,1,1,-5.0,2.842809364548495,3.643219726049241e-13
0.2,0.08,0.057,1,1,-5.0,2.7926421404682276,3.695463432842421e-13
0.2,0.08,0.057,1,1,-5.0,2.74247491638796,3.756187715024714e-13
0.2,0.08,0.057,1,1,-5.0,2.692307692307692,3.8229554379659883e-13
0.2,0.08,0.057,1,1,-5.0,2.6421404682274248,3.889723160907262e-13
0.2,0.08,0.057,1,1,-5.0,2.591973244147157,3.956490883848536e-13
0.2,0.08,0.057,1,1,-5.0,2.5418060200668897,4.0581228987234796e-13
0.2,0.08,0.057,1,1,-5.0,2.491638795986622,4.159898439964466e-13
0.2,0.08,0.057,1,1,-5.0,2.4414715719063547,4.2616739812054523e-13
0.2,0.08,0.057,1,1,-5.0,2.391304347826087,4.3938560279754573e-13
0.2,0.08,0.057,1,1,-5.0,2.341137123745819,4.570175558956973e-13
0.2,0.08,0.057,1,1,-5.0,2.290969899665552,4.746495089938489e-13
0.2,0.08,0.057,1,1,-5.0,2.240802675585284,4.922814620920007e-13
0.2,0.08,0.057,1,1,-5.0,2.190635451505017,5.308985790292402e-13
0.2,0.08,0.057,1,1,-5.0,2.140468227424749,5.741253115880327e-13
0.2,0.08,0.057,1,1,-5.0,2.0903010033444813,6.173520441468253e-13
0.2,0.08,0.057,1,1,-5.0,2.040133779264214,6.76899478009721e-13
0.2,0.08,0.057,1,1,-5.0,1.9899665551839463,7.905043471240289e-13
