sde_xAl,sde_xIn,sde_tRecess,sde_AlN1,sde_AlN2,Vds,Vgs,Ids
0.28,0.08,0.05,1,0,-5.0,5.0,5.670689345048009e-13
0.28,0.08,0.05,1,0,-5.0,4.949832775919733,6.326254511532128e-13
0.28,0.08,0.05,1,0,-5.0,4.8996655518394645,6.981819678016255e-13
0.28,0.08,0.05,1,0,-5.0,4.849498327759197,7.637384844500371e-13
0.28,0.08,0.05,1,0,-5.0,4.79933110367893,8.832322345610783e-13
0.28,0.08,0.05,1,0,-5.0,4.749163879598663,1.044847938142046e-12
0.28,0.08,0.05,1,0,-5.0,4.698996655518394,1.2064636417230165e-12
0.28,0.08,0.05,1,0,-5.0,4.648829431438127,1.3680793453039842e-12
0.28,0.08,0.05,1,0,-5.0,4.59866220735786,1.9598159204739125e-12
0.28,0.08,0.05,1,0,-5.0,4.548494983277592,2.563260973401538e-12
0.28,0.08,0.05,1,0,-5.0,4.498327759197324,3.166706026329153e-12
0.28,0.08,0.05,1,0,-5.0,4.448160535117057,5.2867104435685925e-11
0.28,0.08,0.05,1,0,-5.0,4.397993311036789,1.8082970216417646e-10
0.28,0.08,0.05,1,0,-5.0,4.3478260869565215,3.0879229989266477e-10
0.28,0.08,0.05,1,0,-5.0,4.297658862876254,4.36754897621153e-10
0.28,0.08,0.05,1,0,-5.0,4.247491638795987,2.1770385286985004e-09
0.28,0.08,0.05,1,0,-5.0,4.197324414715719,4.482740324340679e-09
0.28,0.08,0.05,1,0,-5.0,4.147157190635451,5.120957461177621e-08
0.28,0.08,0.05,1,0,-5.0,4.096989966555184,9.793640889921177e-08
0.28,0.08,0.05,1,0,-5.0,4.046822742474916,6.5835697322748e-07
0.28,0.08,0.05,1,0,-5.0,3.9966555183946486,2.3489037436455206e-06
0.28,0.08,0.05,1,0,-5.0,3.9464882943143813,4.039450514063561e-06
0.28,0.08,0.05,1,0,-5.0,3.896321070234114,5.729997284481602e-06
0.28,0.08,0.05,1,0,-5.0,3.846153846153846,1.3797179847872086e-05
0.28,0.08,0.05,1,0,-5.0,3.7959866220735785,2.428915628422849e-05
0.28,0.08,0.05,1,0,-5.0,3.745819397993311,3.478113272058489e-05
0.28,0.08,0.05,1,0,-5.0,3.6956521739130435,4.709943883727968e-05
0.28,0.08,0.05,1,0,-5.0,3.6454849498327757,7.09711198914989e-05
0.28,0.08,0.05,1,0,-5.0,3.5953177257525084,9.484280094571792e-05
0.28,0.08,0.05,1,0,-5.0,3.5451505016722407,0.0001187144819999
0.28,0.08,0.05,1,0,-5.0,3.494983277591973,0.0001507051840049
0.28,0.08,0.05,1,0,-5.0,3.4448160535117056,0.0001893790910405
0.28,0.08,0.05,1,0,-5.0,3.3946488294314383,0.0002280529980761
0.28,0.08,0.05,1,0,-5.0,3.3444816053511706,0.0002667269051117
0.28,0.08,0.05,1,0,-5.0,3.294314381270903,0.0003202375227905
0.28,0.08,0.05,1,0,-5.0,3.2441471571906355,0.0003743582915056
0.28,0.08,0.05,1,0,-5.0,3.1939799331103678,0.0004284790602207
0.28,0.08,0.05,1,0,-5.0,3.1438127090301,0.0004884931520503
0.28,0.08,0.05,1,0,-5.0,3.0936454849498327,0.0005584349224151
0.28,0.08,0.05,1,0,-5.0,3.0434782608695654,0.0006283766927798
0.28,0.08,0.05,1,0,-5.0,2.9933110367892977,0.0006983184631446
0.28,0.08,0.05,1,0,-5.0,2.94314381270903,0.0007808625954013
0.28,0.08,0.05,1,0,-5.0,2.8929765886287626,0.0008668685619318
0.28,0.08,0.05,1,0,-5.0,2.842809364548495,0.0009528745284622
0.28,0.08,0.05,1,0,-5.0,2.7926421404682276,0.0010420702309553
0.28,0.08,0.05,1,0,-5.0,2.74247491638796,0.0011443089504765
0.28,0.08,0.05,1,0,-5.0,2.692307692307692,0.0012465476699976
0.28,0.08,0.05,1,0,-5.0,2.6421404682274248,0.0013487863895188
0.28,0.08,0.05,1,0,-5.0,2.591973244147157,0.0014609695034862
0.28,0.08,0.05,1,0,-5.0,2.5418060200668897,0.0015795506953924
0.28,0.08,0.05,1,0,-5.0,2.491638795986622,0.0016981318872986
0.28,0.08,0.05,1,0,-5.0,2.4414715719063547,0.0018170492757282
0.28,0.08,0.05,1,0,-5.0,2.391304347826087,0.0019520302980452
0.28,0.08,0.05,1,0,-5.0,2.341137123745819,0.0020870113203622
0.28,0.08,0.05,1,0,-5.0,2.290969899665552,0.0022219923426793
0.28,0.08,0.05,1,0,-5.0,2.240802675585284,0.0023640700041029
0.28,0.08,0.05,1,0,-5.0,2.190635451505017,0.0025154594405394
0.28,0.08,0.05,1,0,-5.0,2.140468227424749,0.0026668488769758
0.28,0.08,0.05,1,0,-5.0,2.0903010033444813,0.0028182383134123
0.28,0.08,0.05,1,0,-5.0,2.040133779264214,0.0029834508745574
0.28,0.08,0.05,1,0,-5.0,1.9899665551839463,0.0031512087239113
0.28,0.08,0.05,1,0,-5.0,1.939799331103679,0.0033189665732651
0.28,0.08,0.05,1,0,-5.0,1.8896321070234112,0.0034908995332799
0.28,0.08,0.05,1,0,-5.0,1.839464882943144,0.0036749346171793
0.28,0.08,0.05,1,0,-5.0,1.7892976588628762,0.0038589697010787
0.28,0.08,0.05,1,0,-5.0,1.7391304347826084,0.004043004784978
0.28,0.08,0.05,1,0,-5.0,1.6889632107023411,0.0042378229060954
0.28,0.08,0.05,1,0,-5.0,1.6387959866220734,0.0044379881877779
0.28,0.08,0.05,1,0,-5.0,1.588628762541806,0.0046381534694604
0.28,0.08,0.05,1,0,-5.0,1.5384615384615383,0.0048396003219423
0.28,0.08,0.05,1,0,-5.0,1.488294314381271,0.0050556857377795
0.28,0.08,0.05,1,0,-5.0,1.4381270903010033,0.0052717711536166
0.28,0.08,0.05,1,0,-5.0,1.3879598662207355,0.0054878565694537
0.28,0.08,0.05,1,0,-5.0,1.3377926421404682,0.0057116455856432
0.28,0.08,0.05,1,0,-5.0,1.2876254180602005,0.0059433728296069
0.28,0.08,0.05,1,0,-5.0,1.2374581939799332,0.0061751000735706
0.28,0.08,0.05,1,0,-5.0,1.1872909698996654,0.0064068273175343
0.28,0.08,0.05,1,0,-5.0,1.1371237458193977,0.006652412468579
0.28,0.08,0.05,1,0,-5.0,1.0869565217391304,0.0068994607817311
0.28,0.08,0.05,1,0,-5.0,1.0367892976588626,0.0071465090948832
0.28,0.08,0.05,1,0,-5.0,0.9866220735785953,0.0073983017162502
0.28,0.08,0.05,1,0,-5.0,0.936454849498328,0.0076603399447729
0.28,0.08,0.05,1,0,-5.0,0.8862876254180598,0.0079223781732957
0.28,0.08,0.05,1,0,-5.0,0.8361204013377925,0.0081844164018185
0.28,0.08,0.05,1,0,-5.0,0.7859531772575252,0.0084571257056733
0.28,0.08,0.05,1,0,-5.0,0.735785953177257,0.0087338119442606
0.28,0.08,0.05,1,0,-5.0,0.6856187290969897,0.009010498182848
0.28,0.08,0.05,1,0,-5.0,0.6354515050167224,0.00928919419133
0.28,0.08,0.05,1,0,-5.0,0.5852842809364551,0.0095801848419787
0.28,0.08,0.05,1,0,-5.0,0.5351170568561869,0.0098711754926274
0.28,0.08,0.05,1,0,-5.0,0.48494983277591963,0.0101621661432761
0.28,0.08,0.05,1,0,-5.0,0.43478260869565233,0.0104608763973599
0.28,0.08,0.05,1,0,-5.0,0.38461538461538414,0.0107658391809226
0.28,0.08,0.05,1,0,-5.0,0.33444816053511683,0.0110708019644854
0.28,0.08,0.05,1,0,-5.0,0.28428093645484953,0.0113757647480482
0.28,0.08,0.05,1,0,-5.0,0.23411371237458223,0.0116938976678593
0.28,0.08,0.05,1,0,-5.0,0.18394648829431404,0.0120125153360756
0.28,0.08,0.05,1,0,-5.0,0.13377926421404673,0.012331133004292
0.28,0.08,0.05,1,0,-5.0,0.08361204013377943,0.0126547734187302
0.28,0.08,0.05,1,0,-5.0,0.03344481605351124,0.0129867317143619
0.28,0.08,0.05,1,0,-5.0,-0.016722408026756064,0.0133186900099936
0.28,0.08,0.05,1,0,-5.0,-0.06688963210702337,0.0136506483056253
0.28,0.08,0.05,1,0,-5.0,-0.11705685618729067,0.0139928681796759
0.28,0.08,0.05,1,0,-5.0,-0.16722408026755886,0.0143378405252998
0.28,0.08,0.05,1,0,-5.0,-0.21739130434782616,0.0146828128709237
0.28,0.08,0.05,1,0,-5.0,-0.26755852842809347,0.0150303362337142
0.28,0.08,0.05,1,0,-5.0,-0.31772575250836166,0.015388031856977
0.28,0.08,0.05,1,0,-5.0,-0.36789297658862896,0.0157457274802398
0.28,0.08,0.05,1,0,-5.0,-0.41806020066889626,0.0161034231035026
0.28,0.08,0.05,1,0,-5.0,-0.46822742474916446,0.0164687590688531
0.28,0.08,0.05,1,0,-5.0,-0.5183946488294318,0.0168389287200142
0.28,0.08,0.05,1,0,-5.0,-0.5685618729096991,0.0172090983711753
0.28,0.08,0.05,1,0,-5.0,-0.6187290969899664,0.0175795667042426
0.28,0.08,0.05,1,0,-5.0,-0.6688963210702346,0.017961927453616
0.28,0.08,0.05,1,0,-5.0,-0.7190635451505019,0.0183442882029893
0.28,0.08,0.05,1,0,-5.0,-0.7692307692307692,0.0187266489523627
0.28,0.08,0.05,1,0,-5.0,-0.8193979933110374,0.0191141953737418
0.28,0.08,0.05,1,0,-5.0,-0.8695652173913047,0.0195084362422578
0.28,0.08,0.05,1,0,-5.0,-0.919732441471572,0.0199026771107738
0.28,0.08,0.05,1,0,-5.0,-0.9698996655518393,0.0202969179792898
0.28,0.08,0.05,1,0,-5.0,-1.0200668896321075,0.0207010013767736
0.28,0.08,0.05,1,0,-5.0,-1.0702341137123748,0.0211068421615746
0.28,0.08,0.05,1,0,-5.0,-1.120401337792642,0.0215126829463756
0.28,0.08,0.05,1,0,-5.0,-1.1705685618729103,0.0219214559258096
0.28,0.08,0.05,1,0,-5.0,-1.2207357859531776,0.0223385527360731
0.28,0.08,0.05,1,0,-5.0,-1.2709030100334449,0.0227556495463366
0.28,0.08,0.05,1,0,-5.0,-1.3210702341137122,0.0231727463566002
0.28,0.08,0.05,1,0,-5.0,-1.3712374581939804,0.0235970823962734
0.28,0.08,0.05,1,0,-5.0,-1.4214046822742477,0.0240249438599344
0.28,0.08,0.05,1,0,-5.0,-1.471571906354515,0.0244528053235953
0.28,0.08,0.05,1,0,-5.0,-1.5217391304347831,0.0248815259005584
0.28,0.08,0.05,1,0,-5.0,-1.5719063545150505,0.0253195543855462
0.28,0.08,0.05,1,0,-5.0,-1.6220735785953178,0.025757582870534
0.28,0.08,0.05,1,0,-5.0,-1.672240802675585,0.0261956113555218
0.28,0.08,0.05,1,0,-5.0,-1.7224080267558532,0.0266382447865762
0.28,0.08,0.05,1,0,-5.0,-1.7725752508361206,0.027085548087408
0.28,0.08,0.05,1,0,-5.0,-1.8227424749163879,0.0275328513882399
0.28,0.08,0.05,1,0,-5.0,-1.872909698996656,0.0279801546890717
0.28,0.08,0.05,1,0,-5.0,-1.9230769230769234,0.028434362517262
0.28,0.08,0.05,1,0,-5.0,-1.9732441471571907,0.028889265738136
0.28,0.08,0.05,1,0,-5.0,-2.023411371237458,0.0293441689590101
0.28,0.08,0.05,1,0,-5.0,-2.073578595317726,0.0298004530846159
0.28,0.08,0.05,1,0,-5.0,-2.1237458193979935,0.0302596649005965
0.28,0.08,0.05,1,0,-5.0,-2.1739130434782608,0.0307188767165772
0.28,0.08,0.05,1,0,-5.0,-2.224080267558529,0.0311780885325578
0.28,0.08,0.05,1,0,-5.0,-2.2742474916387962,0.0316361082983573
0.28,0.08,0.05,1,0,-5.0,-2.3244147157190636,0.0320936927420769
0.28,0.08,0.05,1,0,-5.0,-2.374581939799331,0.0325512771857964
0.28,0.08,0.05,1,0,-5.0,-2.424749163879599,0.0330076426567326
0.28,0.08,0.05,1,0,-5.0,-2.4749163879598663,0.0334567913026426
0.28,0.08,0.05,1,0,-5.0,-2.5250836120401337,0.0339059399485527
0.28,0.08,0.05,1,0,-5.0,-2.575250836120402,0.0343550885944627
0.28,0.08,0.05,1,0,-5.0,-2.625418060200669,0.0347972964564332
0.28,0.08,0.05,1,0,-5.0,-2.6755852842809364,0.0352339728940061
0.28,0.08,0.05,1,0,-5.0,-2.7257525083612046,0.035670649331579
0.28,0.08,0.05,1,0,-5.0,-2.775919732441472,0.0361073257691519
0.28,0.08,0.05,1,0,-5.0,-2.8260869565217392,0.0365306866606852
0.28,0.08,0.05,1,0,-5.0,-2.8762541806020065,0.0369536144704422
0.28,0.08,0.05,1,0,-5.0,-2.9264214046822747,0.0373765422801993
0.28,0.08,0.05,1,0,-5.0,-2.976588628762542,0.0377943824734189
0.28,0.08,0.05,1,0,-5.0,-3.0267558528428093,0.0382039394118554
0.28,0.08,0.05,1,0,-5.0,-3.0769230769230766,0.038613496350292
0.28,0.08,0.05,1,0,-5.0,-3.127090301003344,0.0390230532887286
0.28,0.08,0.05,1,0,-5.0,-3.177257525083613,0.03942367207462
0.28,0.08,0.05,1,0,-5.0,-3.2274247491638803,0.039821950587132
0.28,0.08,0.05,1,0,-5.0,-3.2775919732441476,0.040220229099644
0.28,0.08,0.05,1,0,-5.0,-3.327759197324415,0.0406170982814983
0.28,0.08,0.05,1,0,-5.0,-3.3779264214046822,0.041008485201552
0.28,0.08,0.05,1,0,-5.0,-3.4280936454849495,0.0413998721216056
0.28,0.08,0.05,1,0,-5.0,-3.478260869565217,0.0417912590416593
0.28,0.08,0.05,1,0,-5.0,-3.528428093645486,0.0421814914393183
0.28,0.08,0.05,1,0,-5.0,-3.5785953177257532,0.0425710056547578
0.28,0.08,0.05,1,0,-5.0,-3.6287625418060205,0.0429605198701974
0.28,0.08,0.05,1,0,-5.0,-3.678929765886288,0.0433500706988763
0.28,0.08,0.05,1,0,-5.0,-3.729096989966555,0.0437408695893835
0.28,0.08,0.05,1,0,-5.0,-3.7792642140468224,0.0441316684798906
0.28,0.08,0.05,1,0,-5.0,-3.8294314381270897,0.0445224673703978
0.28,0.08,0.05,1,0,-5.0,-3.879598662207359,0.0449143104284904
0.28,0.08,0.05,1,0,-5.0,-3.929765886287626,0.0453074797334935
0.28,0.08,0.05,1,0,-5.0,-3.9799331103678934,0.0457006490384966
0.28,0.08,0.05,1,0,-5.0,-4.030100334448161,0.0460938183434997
0.28,0.08,0.05,1,0,-5.0,-4.080267558528428,0.046488989423065
0.28,0.08,0.05,1,0,-5.0,-4.130434782608695,0.0468845068507218
0.28,0.08,0.05,1,0,-5.0,-4.180602006688963,0.0472800242783785
0.28,0.08,0.05,1,0,-5.0,-4.230769230769232,0.0476760738304493
0.28,0.08,0.05,1,0,-5.0,-4.280936454849499,0.0480736030706357
0.28,0.08,0.05,1,0,-5.0,-4.331103678929766,0.048471132310822
0.28,0.08,0.05,1,0,-5.0,-4.381270903010034,0.0488686615510084
0.28,0.08,0.05,1,0,-5.0,-4.431438127090301,0.0492672261741359
0.28,0.08,0.05,1,0,-5.0,-4.481605351170568,0.0496662859138657
0.28,0.08,0.05,1,0,-5.0,-4.5317725752508355,0.0500653456535955
0.28,0.08,0.05,1,0,-5.0,-4.581939799331105,0.0504644971634181
0.28,0.08,0.05,1,0,-5.0,-4.632107023411372,0.0508645938533479
0.28,0.08,0.05,1,0,-5.0,-4.682274247491639,0.0512646905432778
0.28,0.08,0.05,1,0,-5.0,-4.7324414715719065,0.0516647872332077
0.28,0.08,0.05,1,0,-5.0,-4.782608695652174,0.0520651288611736
0.28,0.08,0.05,1,0,-5.0,-4.832775919732441,0.0524657149377889
0.28,0.08,0.05,1,0,-5.0,-4.882943143812708,0.0528663010144042
0.28,0.08,0.05,1,0,-5.0,-4.9331103678929775,0.0532668870910195
0.28,0.08,0.05,1,0,-5.0,-4.983277591973245,0.0536673698964632
0.28,0.08,0.05,1,0,-5.0,-5.033444816053512,0.0540678427991918
0.28,0.08,0.05,1,0,-5.0,-5.083612040133779,0.0544683157019204
0.28,0.08,0.05,1,0,-5.0,-5.133779264214047,0.0548685481659909
0.28,0.08,0.05,1,0,-5.0,-5.183946488294314,0.0552682801175388
0.28,0.08,0.05,1,0,-5.0,-5.234113712374581,0.0556680120690867
0.28,0.08,0.05,1,0,-5.0,-5.28428093645485,0.0560677440206347
0.28,0.08,0.05,1,0,-5.0,-5.334448160535118,0.0564661793361622
0.28,0.08,0.05,1,0,-5.0,-5.384615384615385,0.0568641507500041
0.28,0.08,0.05,1,0,-5.0,-5.434782608695652,0.0572621221638461
0.28,0.08,0.05,1,0,-5.0,-5.48494983277592,0.0576592830913825
0.28,0.08,0.05,1,0,-5.0,-5.535117056856187,0.0580517966849847
0.28,0.08,0.05,1,0,-5.0,-5.585284280936454,0.0584443102785869
0.28,0.08,0.05,1,0,-5.0,-5.635451505016723,0.0588368238721891
0.28,0.08,0.05,1,0,-5.0,-5.685618729096991,0.0592176640149639
0.28,0.08,0.05,1,0,-5.0,-5.735785953177258,0.0595893507560639
0.28,0.08,0.05,1,0,-5.0,-5.785953177257525,0.059961037497164
0.28,0.08,0.05,1,0,-5.0,-5.8361204013377925,0.0603327242382641
0.28,0.08,0.05,1,0,-5.0,-5.88628762541806,0.0606755025841333
0.28,0.08,0.05,1,0,-5.0,-5.936454849498329,0.0610174634689549
0.28,0.08,0.05,1,0,-5.0,-5.986622073578596,0.0613594243537764
0.28,0.08,0.05,1,0,-5.0,-6.0367892976588635,0.0616902602078254
0.28,0.08,0.05,1,0,-5.0,-6.086956521739131,0.0620032873325104
0.28,0.08,0.05,1,0,-5.0,-6.137123745819398,0.0623163144571954
0.28,0.08,0.05,1,0,-5.0,-6.187290969899665,0.0626293415818804
0.28,0.08,0.05,1,0,-5.0,-6.237458193979933,0.0629213504960284
0.28,0.08,0.05,1,0,-5.0,-6.287625418060202,0.0632079894091165
0.28,0.08,0.05,1,0,-5.0,-6.337792642140469,0.0634946283222046
0.28,0.08,0.05,1,0,-5.0,-6.387959866220736,0.0637763199048634
