Vg,Id_0,Id_1,Id_2,Id_3,Id_4,Id_5,Id_6,Id_7,Id_8,Id_9,Id_10,Id_11,Id_12,Id_13,Id_14,Id_15,Id_16,Id_17,Id_18,Id_19,Id_20,Id_21,Id_22,Id_23,Id_24,Id_25,Id_26,Id_27,Id_28,Id_29,Id_30,Id_31,Id_32,Id_33,Id_34,Id_35,Id_36,Id_37,Id_38,Id_39,Id_40,Id_41,Id_42,Id_43,Id_44,Id_45,Id_46,Id_47,Id_48,Id_49,Id_50,Id_51,Id_52,Id_53,Id_54,Id_55,Id_56,Id_57,Id_58,Id_59,Id_60,Id_61,Id_62,Id_63,Id_64,Id_65,Id_66,Id_67,Id_68,Id_69,Id_70,Id_71,Id_72,Id_73,Id_74,Id_75,Id_76,Id_77,Id_78,Id_79,Id_80,Id_81,Id_82,Id_83,Id_84,Id_85,Id_86,Id_87,Id_88,Id_89,Id_90,Id_91,Id_92,Id_93,Id_94,Id_95,Id_96,Id_97,Id_98,Id_99,Id_100,Id_101,Id_102,Id_103,Id_104
7.0,2.0412223487632246e-13,2.060632458398431e-13,4.110742507131295e-13,2.082681878147356e-13,2.406795193749355e-13,1.6360852425000078e-13,1.645966947511313e-13,3.832075605600036e-13,1.615798252568078e-13,1.9943978794086832e-13,3.151598607805648e-13,1.9810888701416785e-13,3.102205812582473e-13,2.0768654453299226e-13,2.030491782233413e-13,3.157508381399947e-13,2.387604316609483e-13,1.559767132679602e-13,2.7046600205877673e-13,4.162354705863745e-13,1.5701643806614988e-13,2.648546851689792e-13,1.6025872339517074e-13,2.004489020256683e-13,2.0162455700479065e-13,4.001136676161581e-13,2.0794689131482234e-13,2.044823759255727e-13,2.389921415818084e-13,1.5937713996419314e-13,3.640479436819415e-13,1.6078031374483677e-13,3.5318143544796774e-13,1.605277653143212e-13,2.136462292230863e-13,2.151468505576485e-13,2.184666143664178e-13,1.7238322213985957e-13,1.7305033918122316e-13,4.080242942131653e-13,2.9565839023399586e-13,2.917812408414795e-13,2.970448102079143e-13,2.5132900012757e-13,2.4725937235741683e-13,2.95738849740635e-13,2.0112759663390177e-13,2.0015084478914597e-13,2.979309712947187e-13,1.9776033644118892e-13,2.0022808725179465e-13,2.1130686700938058e-13,2.080887518663356e-13,3.1721700568568624e-13,2.0447154010404978e-13,2.0385855040798086e-13,2.413166261803158e-13,2.3930200421588633e-13,2.657487725193925e-13,1.5559600709694306e-13,1.5800849001112433e-13,2.411989111397571e-13,2.6977075568811495e-13,1.5361073063540996e-13,1.593488307725057e-13,1.643354799873867e-13,1.6074729330584185e-13,1.993386920531732e-13,2.2886429569677573e-13,1.968886585253959e-13,2.2873507612551153e-13,2.0767524202223552e-13,2.0293767628012742e-13,2.317980672466181e-13,2.3876550566493343e-13,1.547174160727935e-13,1.872004381638424e-13,3.801714961966422e-13,1.5414170335321798e-13,1.852385259252634e-13,1.602583653056214e-13,3.893369909424793e-13,3.5354712022758494e-13,3.413857823156455e-13,4.080711030884196e-13,3.794397470469232e-13,2.0029856402641421e-13,2.023041466515363e-13,3.7021486089768827e-13,1.9720029715891786e-13,2.0397627284053253e-13,2.0869115965381773e-13,2.0849210848301802e-13,2.0383830161853962e-13,2.0645266919144373e-13,2.398580932850431e-13,2.3979285662828176e-13,3.443062632220402e-13,1.5501407546076284e-13,1.6157319357877658e-13,3.0313636234164593e-13,1.531604074549185e-13,1.628919635282601e-13,1.612789387581309e-13,1.611719207537218e-13
6.94314381270903,2.063150571783988e-13,2.0819984698304095e-13,4.1313384303180884e-13,2.1041317056372945e-13,2.429531519273465e-13,1.6578012273770477e-13,1.6671766710018977e-13,3.8911933133080347e-13,1.6558030358782314e-13,2.0115542202788026e-13,3.267717362478939e-13,1.99912143576849e-13,3.2114647088079073e-13,2.1145208098994375e-13,2.047769165307409e-13,3.2876852636231985e-13,2.4056448065579306e-13,1.577204420483094e-13,2.8180883517931563e-13,4.179922651286986e-13,1.587637849559149e-13,2.7532797676857833e-13,1.6337312172654e-13,2.0216434506532242e-13,2.034037030106343e-13,4.0572749848631926e-13,2.1183817527644967e-13,2.062033090391557e-13,2.408346951300584e-13,1.6109614763870234e-13,3.7388669025963653e-13,1.6252210282998559e-13,3.5960931086982525e-13,1.6381824837779386e-13,2.227899736639775e-13,2.238837326392237e-13,2.2360391292529752e-13,1.8141262875502e-13,1.814734926363273e-13,4.0891434054885253e-13,3.047984860105763e-13,3.003546721713287e-13,3.0711341067968177e-13,2.602647209199309e-13,2.556325168336556e-13,2.936081165926621e-13,2.0280105884149207e-13,2.018594531396805e-13,3.0732898077272313e-13,1.995153268250683e-13,2.020340196420998e-13,2.170309838374711e-13,2.119342244258174e-13,3.306936695135137e-13,2.0613707086217522e-13,2.0557238635438105e-13,2.4364044361345816e-13,2.411588248367642e-13,2.768651935985785e-13,1.5728671605772593e-13,1.5975080894750114e-13,2.498653571373891e-13,2.7111740813758625e-13,1.5517219392762342e-13,1.611229759716339e-13,1.698802742322005e-13,1.640181413484494e-13,2.010517482439703e-13,2.410957731850744e-13,1.986470106004723e-13,2.4103204245788204e-13,2.1140035306527532e-13,2.0466110127318006e-13,2.4426943513917353e-13,2.4056037089252784e-13,1.5641398643428816e-13,1.9948384992926225e-13,3.878452127896396e-13,1.5575349697109057e-13,1.974573367970515e-13,1.6331667220915565e-13,3.958463159030097e-13,3.6261699129932345e-13,3.491227368712201e-13,4.107391563844037e-13,3.860134581532925e-13,2.0198072342080326e-13,2.040918157164212e-13,3.8006310184125484e-13,1.9895152227417427e-13,2.0578941181127166e-13,2.1274753888907997e-13,2.1254663354620197e-13,2.0552342823741306e-13,2.082238406888264e-13,2.417854046577396e-13,2.4175015466479544e-13,3.543414400851513e-13,1.5670152695082164e-13,1.63345044886526e-13,3.152810960302735e-13,1.547192575949419e-13,1.6465185668381914e-13,1.647156307750732e-13,1.6473476098433548e-13
6.88628762541806,2.085078794804752e-13,2.1033644812623885e-13,4.15193435350488e-13,2.1255815331272335e-13,2.452267844797577e-13,1.679517212254088e-13,1.6883863944924832e-13,3.950311021016034e-13,1.695807819188385e-13,2.0287105611489226e-13,3.3838361171522313e-13,2.0171540013953018e-13,3.320723605033343e-13,2.1521761744689532e-13,2.0650465483814062e-13,3.417862145846453e-13,2.423685296506378e-13,1.5946417082865865e-13,2.9315166829985473e-13,4.1974905967102273e-13,1.6051113184568e-13,2.858012683681776e-13,1.664875200579093e-13,2.0387978810497658e-13,2.0518284901647798e-13,4.1134132935648034e-13,2.1572945923807707e-13,2.079242421527388e-13,2.426772486783084e-13,1.6281515531321153e-13,3.837254368373317e-13,1.6426389191513442e-13,3.660371862916829e-13,1.6710873144126657e-13,2.319337181048689e-13,2.32620614720799e-13,2.345695503938104e-13,1.9044203537018065e-13,1.8989664609143162e-13,4.0980438688453995e-13,3.1393858178715694e-13,3.08928103501178e-13,3.1718201115144944e-13,2.6920044171229186e-13,2.640056613098945e-13,2.9147738344468913e-13,2.0447452104908242e-13,2.0356806149021505e-13,3.167269902507276e-13,2.0127031720894762e-13,2.0383995203240507e-13,2.2275510066556174e-13,2.1577969698529933e-13,3.441703333413412e-13,2.078026016203006e-13,2.072862223007813e-13,2.459642610466007e-13,2.430156454576421e-13,2.8798161467776483e-13,1.5897742501850885e-13,1.6149312788387798e-13,2.5853180313502133e-13,2.724640605870576e-13,1.567336572198369e-13,1.6289712117076208e-13,1.7542506847701436e-13,1.6728898939105704e-13,2.0276480443476738e-13,2.5332725067337325e-13,2.0040536267554866e-13,2.5332900879025285e-13,2.1512546410831522e-13,2.0638452626623279e-13,2.5674080303172906e-13,2.423552361201224e-13,1.5811055679578288e-13,2.117672616946824e-13,3.9551892938263725e-13,1.5736529058896324e-13,2.0967614766883978e-13,1.6637497911268997e-13,4.023556408635401e-13,3.716868623710621e-13,3.568596914267949e-13,4.1340720968038793e-13,3.925871692596618e-13,2.0366288281519239e-13,2.0587948478130609e-13,3.899113427848215e-13,2.0070274738943065e-13,2.0760255078201082e-13,2.1680391812434226e-13,2.1660115860938595e-13,2.0720855485628653e-13,2.0999501218620907e-13,2.437127160304361e-13,2.437074527013091e-13,3.6437661694826257e-13,1.5838897844088041e-13,1.6511689619427545e-13,3.274258297189012e-13,1.5627810773496533e-13,1.6641174983937825e-13,1.681523227920155e-13,1.6829760121494922e-13
6.829431438127091,2.107007017825515e-13,2.1247304926943674e-13,4.1725302766916713e-13,2.1470313606171722e-13,2.475004170321688e-13,1.7012331971311282e-13,1.7095961179830685e-13,4.009428728724032e-13,1.7358126024985379e-13,2.0458669020190426e-13,3.499954871825521e-13,2.035186567022113e-13,3.429982501258777e-13,2.189831539038468e-13,2.0823239314554025e-13,3.548039028069704e-13,2.4417257864548263e-13,1.612078996090079e-13,3.044945014203937e-13,4.215058542133469e-13,1.6225847873544504e-13,2.962745599677767e-13,1.6960191838927857e-13,2.0559523114463065e-13,2.0696199502232162e-13,4.169551602266414e-13,2.1962074319970442e-13,2.0964517526632185e-13,2.445198022265584e-13,1.645341629877207e-13,3.9356418341502674e-13,1.6600568100028326e-13,3.724650617135404e-13,1.7039921450473925e-13,2.410774625457601e-13,2.413574968023742e-13,2.455351878623232e-13,1.994714419853411e-13,1.9831979954653578e-13,4.106944332202271e-13,3.230786775637374e-13,3.175015348310271e-13,3.272506116232169e-13,2.781361625046527e-13,2.7237880578613324e-13,2.8934665029671617e-13,2.0614798325667265e-13,2.052766698407496e-13,3.26124999728732e-13,2.030253075928269e-13,2.0564588442271017e-13,2.2847921749365225e-13,2.196251695447812e-13,3.576469971691686e-13,2.09468132378426e-13,2.0900005824718152e-13,2.4828807847974305e-13,2.4487246607852005e-13,2.9909803575695085e-13,1.6066813397929171e-13,1.6323544682025479e-13,2.6719824913265333e-13,2.7381071303652884e-13,1.5829512051205038e-13,1.646712663698903e-13,1.809698627218281e-13,1.7055983743366456e-13,2.0447786062556449e-13,2.65558728161672e-13,2.02163714750625e-13,2.656259751226234e-13,2.1885057515135507e-13,2.081079512592854e-13,2.692121709242844e-13,2.441501013477168e-13,1.598071271572776e-13,2.2405067346010234e-13,4.0319264597563464e-13,1.5897708420683586e-13,2.218949585406279e-13,1.694332860162242e-13,4.088649658240704e-13,3.8075673344280064e-13,3.645966459823695e-13,4.16075262976372e-13,3.9916088036603114e-13,2.0534504220958138e-13,2.07667153846191e-13,3.9975958372838803e-13,2.0245397250468706e-13,2.094156897527499e-13,2.208602973596045e-13,2.2065568367256985e-13,2.0889368147516002e-13,2.117661836835917e-13,2.456400274031326e-13,2.456647507378228e-13,3.744117938113737e-13,1.6007642993093921e-13,1.6688874750202488e-13,3.395705634075287e-13,1.5783695787498876e-13,1.6817164299493732e-13,1.7158901480895782e-13,1.718604414455629e-13
6.7725752508361206,2.1626565617330042e-13,2.178906504100828e-13,4.185337055642076e-13,2.203595505219069e-13,2.531787297501723e-13,1.7573548842508599e-13,1.764432113989588e-13,4.0487879802511245e-13,1.8260711762743421e-13,2.0690147335171825e-13,3.608692569823701e-13,2.0529155850699258e-13,3.5405473509875426e-13,2.2650365655856986e-13,2.1044728206631081e-13,3.683263649546297e-13,2.481247928704964e-13,1.629418706384208e-13,3.161069234867685e-13,4.2260312250647174e-13,1.6397565758011932e-13,3.0718125707240895e-13,1.7740295396595553e-13,2.083908686225947e-13,2.094406535844345e-13,4.220640393680388e-13,2.27371751059006e-13,2.1240972735701995e-13,2.4870392180595453e-13,1.6707851865998338e-13,4.017364019160298e-13,1.6845794441333177e-13,3.8004706581117764e-13,1.785019315139656e-13,2.5037989217409045e-13,2.507888070965469e-13,2.5650082533083593e-13,2.089075796364242e-13,2.0772941592768111e-13,4.109121210405218e-13,3.339351367721308e-13,3.281168679870151e-13,3.40209479922533e-13,2.892203520041331e-13,2.827264739370793e-13,2.8771494922990906e-13,2.0899567822958155e-13,2.0781574799061877e-13,3.37413189930283e-13,2.0473196840157021e-13,2.0766303579045742e-13,2.3802032848654413e-13,2.274383852714264e-13,3.7180198347574646e-13,2.119204617091951e-13,2.1139618911336018e-13,2.539932264018097e-13,2.4913138461866483e-13,3.112184508246062e-13,1.623212368199517e-13,1.652560332948874e-13,2.7756605366675175e-13,2.7471066043510413e-13,1.599100669471787e-13,1.666454923600263e-13,1.9046797539793245e-13,1.7866353964080801e-13,2.0673150379508345e-13,2.749402716690844e-13,2.0387365637622661e-13,2.7524120201118695e-13,2.2633733951516975e-13,2.1026822457820878e-13,2.7964231086945685e-13,2.4805277569758223e-13,1.61464381550328e-13,2.335213500405355e-13,4.08527754977968e-13,1.6062660510611138e-13,2.3154511619438573e-13,1.771474979159551e-13,4.139228595960981e-13,3.8935765076626614e-13,3.7192745526023307e-13,4.1779870897468973e-13,4.0361787492955943e-13,2.078595860476484e-13,2.1157534854797118e-13,4.070164425398223e-13,2.0415534512491322e-13,2.1310402582695402e-13,2.2908311605168363e-13,2.288098877788979e-13,2.111899065976209e-13,2.1564832270545398e-13,2.502540828248258e-13,2.503873136820808e-13,3.832423946320031e-13,1.61723486364001e-13,1.7073471403829117e-13,3.491836317848331e-13,1.594564036693599e-13,1.7185548996633157e-13,1.7991167508075865e-13,1.8038069098283458e-13
6.7157190635451505,2.2446405654959332e-13,2.2587052848551252e-13,4.192060949912773e-13,2.2875819615815964e-13,2.61515906675856e-13,1.8403454946714314e-13,1.8455283424061488e-13,4.0727169859450393e-13,1.955575141179601e-13,2.0968415830747826e-13,3.7116660766339275e-13,2.0704075494874789e-13,3.6521320771387694e-13,2.36956577161152e-13,2.130426082871049e-13,3.8224302722029274e-13,2.537546036287768e-13,1.646682214117597e-13,3.279298793959733e-13,4.231853377982184e-13,1.6566927687399696e-13,3.184264195625391e-13,1.8886399031212052e-13,2.120300773582594e-13,2.124655922105262e-13,4.26778579536929e-13,2.3813698675291183e-13,2.1598928732209906e-13,2.5471667309444693e-13,1.7026742481668934e-13,4.0860715548091634e-13,1.7146504841905e-13,3.885303796582882e-13,1.9036273326978689e-13,2.598062460316141e-13,2.607624268675209e-13,2.666277903649945e-13,2.1866135140906047e-13,2.1790940451375803e-13,4.106047345794278e-13,3.4613197953324e-13,3.403268119190705e-13,3.5542548525191177e-13,3.0198237503535324e-13,2.946161343077212e-13,2.864729642229261e-13,2.1276038311805977e-13,2.1100337646463439e-13,3.501775052382902e-13,2.0640088652340857e-13,2.098451373302587e-13,2.5054229778979297e-13,2.3835018582229455e-13,3.864867015845183e-13,2.1498723658600922e-13,2.143251540353231e-13,2.623390037439892e-13,2.5526620687670545e-13,3.241229288734615e-13,1.6394497139048905e-13,1.6749393110616334e-13,2.892625237720711e-13,2.752617562489637e-13,1.615667807165335e-13,1.687759702234605e-13,2.0305340798876687e-13,1.9054142982862654e-13,2.094073150681991e-13,2.820961766179594e-13,2.0554579215660178e-13,2.827621408390035e-13,2.3676174409476336e-13,2.1276965193256272e-13,2.8847836630006583e-13,2.536015307244124e-13,1.6309093237763875e-13,2.4079543823518654e-13,4.1203654264725394e-13,1.623055888956721e-13,2.391892997856212e-13,1.8849771042268922e-13,4.178472670348071e-13,3.9759234152051057e-13,3.789410878608459e-13,4.187844696657472e-13,4.064218326203615e-13,2.1102417543968293e-13,2.171395548112448e-13,4.122495772819064e-13,2.058177857432323e-13,2.1825678564090772e-13,2.405596902233962e-13,2.401657112270225e-13,2.1396336536892078e-13,2.211790089392207e-13,2.569663346231623e-13,2.5726939338866473e-13,3.9113228913984843e-13,1.6333899652369998e-13,1.76200448210719e-13,3.568196115797417e-13,1.611231712703766e-13,1.77041836934598e-13,1.9205000245809025e-13,1.927723990792685e-13
6.65886287625418,2.326624569258863e-13,2.338504065609424e-13,4.19878484418347e-13,2.371568417944125e-13,2.6985308360153975e-13,1.9233361050920042e-13,1.9266245708227106e-13,4.096645991638956e-13,2.0850791060848618e-13,2.1246684326323839e-13,3.814639583444154e-13,2.0878995139050321e-13,3.763716803289997e-13,2.474094977637344e-13,2.1563793450789893e-13,3.961596894859559e-13,2.593844143870572e-13,1.6639457218509865e-13,3.397528353051783e-13,4.2376755308996506e-13,1.6736289616787461e-13,3.296715820526695e-13,2.0032502665828568e-13,2.1566928609392417e-13,2.154905308366179e-13,4.314931197058193e-13,2.4890222244681773e-13,2.195688472871783e-13,2.6072942438293953e-13,1.7345633097339533e-13,4.15477909045803e-13,1.7447215242476825e-13,3.97013693505399e-13,2.0222353502560842e-13,2.69232599889138e-13,2.707360466384952e-13,2.7633131732281663e-13,2.2841512318169693e-13,2.280893930998351e-13,4.102973481183339e-13,3.583288222943494e-13,3.525367558511261e-13,3.706414905812907e-13,3.147443980665736e-13,3.065057946783632e-13,2.8523097921594313e-13,2.165250880065381e-13,2.1419100493865e-13,3.6294182054629763e-13,2.080698046452469e-13,2.1202723887006e-13,2.6306426709304205e-13,2.492619863731629e-13,4.011714196932906e-13,2.1805401146282334e-13,2.1725411895728605e-13,2.706847810861688e-13,2.6140102913474626e-13,3.370274069223171e-13,1.6556870596102642e-13,1.697318289174393e-13,3.0095899387739065e-13,2.758128520628232e-13,1.632234944858883e-13,1.7090644808689477e-13,2.1563884057960149e-13,2.024193200164453e-13,2.1208312634131482e-13,2.8925208156683466e-13,2.072179279369769e-13,2.9028307966682024e-13,2.471861486743571e-13,2.152710792869167e-13,2.973144217306749e-13,2.591502857512428e-13,1.647174832049495e-13,2.4806952642983773e-13,4.1554533031654e-13,1.6398457268523291e-13,2.468334833768568e-13,1.9984792292942346e-13,4.2177167447351624e-13,4.058270322747551e-13,3.8595472046145894e-13,4.197702303568046e-13,4.092257903111636e-13,2.1418876483171757e-13,2.2270376107451858e-13,4.174827120239906e-13,2.0748022636155145e-13,2.2340954545486152e-13,2.5203626439510897e-13,2.515215346751472e-13,2.167368241402207e-13,2.2670969517298746e-13,2.636785864214987e-13,2.6415147309524865e-13,3.990221836476938e-13,1.64954506683399e-13,1.8166618238314685e-13,3.6445559137465043e-13,1.6278993887139338e-13,1.822281839028645e-13,2.041883298354221e-13,2.0516410717570258e-13
6.602006688963211,2.408608573021793e-13,2.418302846363721e-13,4.2055087384541673e-13,2.455554874306653e-13,2.7819026052722336e-13,2.006326715512575e-13,2.0077207992392712e-13,4.120574997332871e-13,2.214583070990121e-13,2.152495282189984e-13,3.9176130902543787e-13,2.1053914783225852e-13,3.8753015294412235e-13,2.5786241836631654e-13,2.1823326072869295e-13,4.1007635175161893e-13,2.650142251453376e-13,1.6812092295843754e-13,3.515757912143831e-13,4.2434976838171174e-13,1.6905651546175226e-13,3.409167445427996e-13,2.1178606300445065e-13,2.193084948295889e-13,2.1851546946270962e-13,4.362076598747094e-13,2.5966745814072353e-13,2.231484072522574e-13,2.66742175671432e-13,1.7664523713010132e-13,4.223486626106896e-13,1.774792564304865e-13,4.0549700735250966e-13,2.140843367814297e-13,2.786589537466616e-13,2.807096664094692e-13,2.8603484428063845e-13,2.381688949543331e-13,2.38269381685912e-13,4.0998996165724006e-13,3.705256650554586e-13,3.647466997831815e-13,3.858574959106694e-13,3.2750642109779373e-13,3.18395455049005e-13,2.839889942089601e-13,2.2028979289501634e-13,2.1737863341266563e-13,3.757061358543048e-13,2.097387227670853e-13,2.1420934040986125e-13,2.755862363962909e-13,2.601737869240311e-13,4.1585613780206254e-13,2.2112078633963745e-13,2.2018308387924897e-13,2.790305584283483e-13,2.6753585139278693e-13,3.499318849711724e-13,1.6719244053156377e-13,1.719697267287152e-13,3.1265546398271005e-13,2.763639478766827e-13,1.6488020825524314e-13,1.73036925950329e-13,2.2822427317043593e-13,2.142972102042638e-13,2.1475893761443042e-13,2.964079865157098e-13,2.0889006371735207e-13,2.978040184946368e-13,2.576105532539508e-13,2.1777250664127061e-13,3.061504771612839e-13,2.64699040778073e-13,1.6634403403226027e-13,2.553436146244887e-13,4.190541179858259e-13,1.6566355647479368e-13,2.544776669680923e-13,2.1119813543615755e-13,4.2569608191222523e-13,4.1406172302899954e-13,3.929683530620717e-13,4.20755991047862e-13,4.120297480019658e-13,2.1735335422375212e-13,2.2826796733779225e-13,4.227158467660748e-13,2.0914266697987053e-13,2.285623052688152e-13,2.635128385668216e-13,2.628773581232717e-13,2.1951028291152055e-13,2.3224038140675416e-13,2.7039083821983505e-13,2.7103355280183253e-13,4.069120781555391e-13,1.6657001684309797e-13,1.8713191655557466e-13,3.720915711695589e-13,1.6445670647241009e-13,1.8741453087113093e-13,2.163266572127537e-13,2.175558152721365e-13
6.545150501672241,2.489026969612548e-13,2.5031388823910364e-13,4.20641393792799e-13,2.55950907378415e-13,2.86032069336992e-13,2.088516685792792e-13,2.093021483419413e-13,4.1293967718337884e-13,2.307256379075937e-13,2.243669090382609e-13,3.9665766830467993e-13,2.1575951917737122e-13,3.938061473161066e-13,2.674520157417556e-13,2.279978607720829e-13,4.1773364837642214e-13,2.744643027458034e-13,1.736396165219313e-13,3.6094898031718433e-13,4.24516813518901e-13,1.7394535294818997e-13,3.489464821351771e-13,2.222174626926287e-13,2.2906312806672e-13,2.2802900964770785e-13,4.3281540197600613e-13,2.690220752762916e-13,2.344257989455596e-13,2.76029560989329e-13,1.862554474703579e-13,4.1491540328390484e-13,1.8699811024111334e-13,4.1007576304937443e-13,2.2422935790669545e-13,2.8490532231945657e-13,2.86964923130806e-13,2.9571086303571996e-13,2.44641364746892e-13,2.4450611328355296e-13,4.068326447841108e-13,3.788485542360538e-13,3.7404348408996623e-13,3.970164819913983e-13,3.393518141437999e-13,3.2856852296217497e-13,2.831546534783423e-13,2.299261617785353e-13,2.2687608311756786e-13,3.8470695406763677e-13,2.1388215012347377e-13,2.2213475685767266e-13,2.8167148707704494e-13,2.694062640776103e-13,4.239179435629866e-13,2.3161672354928233e-13,2.306288078704642e-13,2.862578443367993e-13,2.767176436705351e-13,3.606272844830564e-13,1.7145352683575885e-13,1.8017312552168125e-13,3.24146621573378e-13,2.765242089809062e-13,1.6665197707225854e-13,1.8095274950562009e-13,2.352864687828633e-13,2.243422404081611e-13,2.237149427883478e-13,3.052561769975231e-13,2.124698243847757e-13,3.061320572923889e-13,2.6719322143698705e-13,2.272590358813461e-13,3.1761318874123143e-13,2.741610960635644e-13,1.7003533253486504e-13,2.644482133440716e-13,4.2044689791860534e-13,1.6775707886362865e-13,2.626413951025605e-13,2.216496539729345e-13,4.2974870480959297e-13,4.1753470816482505e-13,4.0071345362314644e-13,4.209878074336599e-13,4.13098831016425e-13,2.2676535726042232e-13,2.377651574666145e-13,4.251054790419813e-13,2.128225526597173e-13,2.38401011241506e-13,2.719723715607976e-13,2.717516070189185e-13,2.295922089058307e-13,2.43693816334756e-13,2.7909587838356643e-13,2.7980096988265334e-13,4.132927082762686e-13,1.7033379392656299e-13,1.9676672979283667e-13,3.792595815925657e-13,1.6617346312891951e-13,1.972084922116197e-13,2.2573208401881906e-13,2.2720309944309533e-13
6.488294314381271,2.56940274823714e-13,2.588112039388805e-13,4.207160744579916e-13,2.6640068225092575e-13,2.938603935498714e-13,2.1706848615545519e-13,2.178436618629587e-13,4.1378073068620664e-13,2.398927106364924e-13,2.336567289334177e-13,4.014070052191072e-13,2.210743806456879e-13,3.9994923395984943e-13,2.7701811227947593e-13,2.379576182436176e-13,4.252205565169083e-13,2.840183732289791e-13,1.7926154283728868e-13,3.7025548342063325e-13,4.2467255715727583e-13,1.7892116863915045e-13,3.5688869146891013e-13,2.326208342642824e-13,2.389842315137012e-13,2.377191784318958e-13,4.292024659583594e-13,2.783382934475085e-13,2.4591273613531584e-13,2.8540608631932605e-13,1.9604045448330508e-13,4.070927691840031e-13,1.9669422277781133e-13,4.1454823133896506e-13,2.343276731390905e-13,2.910651273482914e-13,2.9311896092988773e-13,3.050548056439956e-13,2.51024513016624e-13,2.506355040386737e-13,4.035977489115784e-13,3.8706598910757523e-13,3.832609682117796e-13,4.080650304654614e-13,3.511722552693048e-13,3.386948628834366e-13,2.823314093818526e-13,2.397223653778928e-13,2.365452947768807e-13,3.936053247483453e-13,2.1809293700191225e-13,2.302165141838224e-13,2.875815214830213e-13,2.785930277540165e-13,4.317994646015502e-13,2.4231489270738135e-13,2.412791483129741e-13,2.934546833803365e-13,2.859823786350037e-13,3.712625498591114e-13,1.757864054573057e-13,1.8853891340146289e-13,3.3563219027689854e-13,2.7667383103037336e-13,1.6842687784486e-13,1.8902605807460851e-13,2.4219831433886784e-13,2.343373776592348e-13,2.3284190342027383e-13,3.141504338035511e-13,2.1610151320783037e-13,3.1448206645398625e-13,2.7675297640532524e-13,2.369357091378281e-13,3.291474014901134e-13,2.8372967672846473e-13,1.7378283629005882e-13,2.736026410609948e-13,4.21782077229898e-13,1.6986188555948045e-13,2.7081926594929977e-13,2.3207670883204976e-13,4.338048179069142e-13,4.208780731682541e-13,4.084784657414397e-13,4.2119910042542665e-13,4.1412068837200084e-13,2.363474234317438e-13,2.4736940878951713e-13,4.274177072959529e-13,2.1655735595038121e-13,2.483672750705981e-13,2.803497765720206e-13,2.805583040649089e-13,2.3987308136281173e-13,2.553084765739005e-13,2.878551649691601e-13,2.8861970842255733e-13,4.196322541584173e-13,1.741560497706648e-13,2.0651503105805777e-13,3.8641485324992754e-13,1.678915805558147e-13,2.0712787911026365e-13,2.350631175376338e-13,2.3677567664535893e-13
