Cluster 0,Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6
,3.498786549951465e-12,7.141051888958807e-13,,3.104975591911309e-13,3.322021390878682e-13,2.9553874929990017e-13
,3.863690302794541e-13,5.984177161623243e-13,,2.9636019451284563e-13,5.07815125011702e-13,3.4382828597197025e-13
,4.515765601740813e-13,9.147926025090224e-13,,3.7229750888216723e-13,3.6278145635194798e-12,3.598159400198672e-13
,3.6509870524100347e-13,8.95915713375495e-13,,3.4548120206967644e-12,3.262533101655057e-13,2.710727404844096e-13
,4.045199611896769e-13,5.424266218054733e-13,,3.1489422010146625e-13,5.091219582045096e-13,2.640906318476272e-13
,3.8825214472151067e-13,4.2284819889216255e-12,,3.1178079998721653e-13,3.809155349847346e-13,3.986161819027939e-13
,4.246943817990097e-13,2.997951442786762e-12,,4.1978930082152093e-13,2.974842807284395e-12,2.804673427765938e-13
,3.927505862605318e-13,4.1928031166617664e-12,,3.860514167313628e-13,3.1454928740212985e-13,2.548413450803533e-13
,4.270978089589528e-13,5.286353146324322e-13,,4.2524362380019697e-13,2.9827650469268323e-13,4.5423465584392963e-13
,4.235623662552048e-13,4.209998364416266e-12,,3.504697947838593e-13,2.7859067056789763e-13,5.180931255825424e-13
,3.339976091643518e-13,5.478077436811782e-13,,4.069569056184385e-13,3.061996110190812e-13,5.223732892799238e-13
,4.58022841655244e-13,5.112422001954417e-12,,4.2579443553184983e-13,3.0328601886439764e-13,3.776886425764064e-13
,3.5674789448853588e-12,4.521978041723199e-13,,3.530220830557414e-13,2.931858220098202e-13,2.929798948907617e-13
,3.3446788460193464e-12,6.597438456112294e-13,,3.240996992207811e-12,3.807443958691402e-13,3.0050876299339944e-13
,3.8504311435570667e-13,5.155134843171581e-12,,2.453465632529092e-13,3.7087300496509794e-13,4.56607955122702e-13
,3.361376926862936e-12,4.558994651742784e-13,,3.534802559936028e-13,3.799477545475419e-13,4.5173524824028294e-13
,2.843349654637616e-13,3.4104355310792888e-12,,3.6321046669961933e-13,3.5701774190887093e-13,3.81389939974048e-13
,4.347164224174794e-13,6.805155732247566e-13,,3.4395384130416775e-13,3.51740929910516e-13,3.97170850281964e-13
,3.5218413258009586e-12,5.177729808627298e-12,,3.875486377759678e-13,3.80513102219873e-13,3.032915012302216e-13
,2.671304847416577e-13,2.722010178372526e-13,,2.8457410160635053e-13,3.861808821835662e-13,4.583837543756996e-13
,3.311811871911993e-13,4.710070961832532e-13,,3.966176196808166e-13,3.751237926657852e-13,4.559509939684365e-13
,4.564495531951766e-13,4.645248460294639e-13,,3.4962455220197365e-12,3.7667658724975617e-13,3.9284903505676377e-13
,3.5566519186414898e-12,4.746944574024511e-12,,2.8214292379438413e-13,3.997488184912855e-13,4.839937187254316e-13
,3.5278887273454346e-13,7.187111282633788e-13,,2.86951855289484e-13,,4.851464043858946e-13
,4.907926749443325e-13,5.194678082647012e-12,,4.070986335735081e-13,,4.2767141131708804e-13
,3.5916172854176735e-13,5.337657815120667e-13,,3.5080070520240048e-12,,3.4133885181400297e-13
,3.6168146985074573e-13,5.980397910378027e-13,,3.1627001284172175e-13,,5.109537304970115e-13
,3.78392023992128e-13,4.694240193768994e-13,,3.0708630797652e-13,,5.197308697599969e-13
,4.006917586898217e-13,4.760987719049011e-12,,4.5089176272465523e-13,,4.45017586771001e-13
,3.981977126826131e-13,7.269937069990635e-13,,3.3363639262015657e-13,,5.149046077423535e-13
,2.355727589526243e-13,5.2131239098311055e-12,,3.493255540907303e-13,,5.181299215644364e-13
,3.4460237290524297e-13,6.441635552972707e-13,,3.4091221141735894e-13,,5.332358221017517e-13
,4.98158402928023e-13,6.066683838261164e-13,,3.72007780653334e-13,,5.371520966341295e-13
,4.902156113512139e-13,6.49568351678469e-13,,3.966247004354265e-13,,2.7131371045331384e-13
,2.745729060138625e-13,4.774536474259655e-12,,3.864834246176594e-13,,2.888410660188703e-13
,3.471603834200774e-13,3.4493565000216146e-13,,3.292070092895181e-12,,3.096005428834016e-13
,3.406877528175468e-13,3.6067275269908635e-12,,3.4472217653472778e-12,,
,4.979593302452334e-13,7.31534084316589e-13,,4.351907402883785e-13,,
,4.995509994863578e-13,5.232146122737022e-12,,5.153917425839493e-13,,
,4.363388770519373e-13,6.49165070822906e-13,,5.182444796130661e-13,,
,4.61235335984249e-13,6.113858599882712e-13,,3.537144387449882e-13,,
,3.8818795045246993e-13,5.84315319086815e-13,,3.410779093926776e-13,,
,5.52487345821545e-13,4.280287325340354e-12,,2.9597616412102744e-13,,
,5.540532464403447e-13,2.928580169287201e-13,,3.457960989581155e-13,,
,4.909618862591849e-13,3.0433634732342615e-12,,3.198908166544075e-13,,
,3.925116960687762e-13,3.749222142992277e-13,,4.649348627183676e-13,,
,5.461318088012127e-13,4.244463532150127e-12,,4.616514703213982e-13,,
,5.521877825598275e-13,5.713689944610863e-13,,4.2849309974983723e-13,,
,4.947052172933136e-13,4.259946257233334e-12,,3.501820480751413e-13,,
,4.94603601048041e-13,5.886903992825361e-13,,5.194796269018665e-13,,
,5.63685681633587e-13,5.188023584574617e-12,,5.274461774677457e-13,,
,5.69252200915031e-13,4.362310366966674e-13,,4.611429872231614e-13,,
,5.631246916205573e-13,3.4413057691585418e-12,,3.691539535064077e-13,,
,5.659592339604173e-13,7.07520274095682e-13,,5.499217330419187e-13,,
,,5.215091866161855e-12,,5.542134189496393e-13,,
,,2.510182701958365e-13,,4.879968821359312e-13,,
,,4.3612637239141123e-13,,5.532920557326222e-13,,
,,4.92130487357402e-13,,5.585268890107175e-13,,
,,3.45016911346438e-12,,5.593285950927226e-13,,
,,7.406429886101262e-13,,5.637746037979269e-13,,
,,5.233085738089479e-12,,5.62366226863948e-13,,
,,4.949800246713297e-13,,5.663017867445312e-13,,
,,4.512995805659136e-13,,2.4617707268643373e-13,,
,,4.964745411589872e-13,,,,
,,4.799481353104061e-12,,,,
,,7.804194297020399e-13,,,,
,,5.250489324855225e-12,,,,
,,5.11790161991654e-13,,,,
,,5.766492992098619e-13,,,,
,,6.87824942211219e-13,,,,
,,4.812501004757199e-12,,,,
,,3.642408861344242e-13,,,,
,,7.92238852423223e-13,,,,
,,5.266628428729959e-12,,,,
,,6.214575881070238e-13,,,,
,,5.776908523549247e-13,,,,
,,6.914100461564777e-13,,,,
,,4.843030273166138e-12,,,,
,,3.60508969783752e-13,,,,
,,3.64932478538571e-12,,,,
,,7.938437127172606e-13,,,,
,,5.284481208470111e-12,,,,
,,6.263444819436565e-13,,,,
,,5.815129393278347e-13,,,,
,,4.544365971787154e-13,,,,
,,4.584304248279704e-13,,,,
,,3.024925330117534e-13,,,,
,,4.7871745700984e-13,,,,
,,6.084614643781601e-13,,,,
,,6.025874329070647e-13,,,,
,,3.244625776290184e-13,,,,
,,3.2520989472964693e-13,,,,
,,7.407895741502409e-13,,,,
,,6.097513242707619e-13,,,,
,,9.07219180195544e-13,,,,
,,9.180544469081296e-13,,,,
,,3.6372611948415403e-13,,,,
,,7.350869143245068e-13,,,,
,,6.146309151356184e-13,,,,
,,9.103445130720793e-13,,,,
,,9.157412503215184e-13,,,,
