Cluster 0,Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6
0.0780601036244412,0.0709559316417665,0.0737112550461186,0.0331226740353345,0.056255883580445,0.0661532237765902,0.0549603872855819
0.0561735452163759,0.0761139477133069,0.0816460589731088,0.0333290750355121,0.0638380487972198,0.0589996001357385,0.0408675279611619
0.0728721945736599,0.0583554498259938,0.0704580915053104,0.0409328024172356,0.0695001487141086,0.0647596097104807,0.0480286242798109
0.0601813076983845,0.0502173024601591,0.0760904840604785,0.0383386541718157,0.0625546176869849,0.0620827795022595,0.0556061617062211
0.0763059292150872,0.0622458337940273,0.0794125099906561,0.0435498188612921,0.0487586121861294,0.0679322470696612,0.0337680959499003
0.0643396132869046,0.048081801991878,0.0871217439030856,0.0281723477606897,0.0568295607003642,0.0831498977225973,0.0385092634565016
0.0815647749991923,0.0675987284242417,0.0850302182027506,0.0284106540504194,0.0420105508016291,0.0720518974873515,0.0466078244688917
0.0858113903687613,0.0541502572434232,0.0925086252708132,0.036114764169966,0.0544008520829506,0.0881400491718543,0.0534561943066285
0.0803427427150582,0.0655130833177293,0.077867325626664,0.0275851795038474,0.0608357903876462,0.0702426054980315,0.0459123920241602
0.0905105030232437,0.0711009263003216,0.090554601472589,0.0323330216742337,0.059990099707625,0.0867150749848945,0.0399879109303172
0.0856299130360052,0.0522954329149812,0.097804004539561,0.0368588435708479,0.0523985392431134,0.0930239969406449,0.0444694312041376
0.0895989601989095,0.0694408280948154,0.0835932583798943,0.0316688791062135,0.0588680373840206,0.0760584249399253,0.0514234063309009
0.0839938311581399,0.0746800887852185,0.0978084523995382,0.0369739348826017,0.0660083729259685,0.0917564772801357,0.0504016479313254
0.0943496364981571,0.0810104870098863,0.0959808282098512,0.0383581696689389,0.0461695592301436,0.0951006399998121,0.0492182108790086
0.0892089169035638,0.0749437597390141,0.1030041890962868,0.0373734443488855,0.0581521160010199,0.0908028170357159,0.0570169967265637
0.0936204895264267,0.0797584164154215,0.0817823012550719,0.0420351676958858,0.064228790121148,0.0995800136672868,0.060612142163357
0.0531898637104382,0.0732195419216634,0.0892200854982356,0.0432492010952632,0.0620121878902827,0.0958553243788919,0.0431123814137794
0.0747253122521878,0.0847275973124402,0.0966885209899053,0.0265402093178458,0.0680068541289792,0.0989834777291787,0.0357352353222543
0.0619404765089902,0.0785944611113294,0.1024826096308314,0.0318897857367991,0.0676641880905963,0.1039552623765006,0.042891434989594
0.0550124046431143,0.078659936535505,0.1013097734834059,0.0390604741191344,0.0661514984704616,0.0695328992254685,0.0503237786596088
0.0577580755954599,0.083720802119579,0.1081059686315769,0.0265402489070158,0.073362342023597,0.0608566285242897,0.0359979095499008
0.0799030940201578,0.0820931837579225,0.087410597920404,0.0321059630777295,0.0715886781782825,0.0666406272735681,0.0548272921634432
0.0642228245542699,0.0887337614184815,0.0947493547609576,0.027469854441966,0.0769013433068479,0.0636783958172965,0.0585383487056208
