Cluster 0,Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6
0.0168523722574056,0.0116420879339826,0.0289637259487574,4.4366304693695126e-11,0.0031892225605993,0.0193592080428794,0.0007449332936949
0.0137148882148085,0.0089416002794664,0.0389659778469007,4.3441569475424964e-13,0.0064375973744717,0.0167282688421045,0.0002370162972081
0.0134641878068474,0.0136116600537628,0.0270147060091709,6.580844700392037e-07,0.0057093757170228,0.0216084769556877,0.0004783173566864
0.0141977496345264,0.0097597833417697,0.0328734325061321,8.234664219706306e-12,0.0025701909279514,0.0182583562976936,0.0019056809892447
0.0148911482062768,0.0076755309573962,0.0349984613767754,3.3576441901495466e-07,0.0023009166797188,0.0233551226450422,0.0005318182355493
0.019091553217984,0.0062067800989004,0.044948193901851,4.2683956320772514e-13,0.0053272533594963,0.0205361660899121,6.457202016301072e-06
0.01844425750314,0.0103959557188351,0.0412037581585479,4.309796092197296e-13,0.0034071138808461,0.0252470123980885,0.0009975855525362
0.0140814613115552,0.0098103999625887,0.0507294563634617,1.200888648583952e-11,0.0040446267108228,0.0244866923332056,0.0012627133680778
0.0159694224691086,0.0087390767851696,0.0317212711661274,1.5799336655000304e-06,0.0032125755507756,0.0252391004251882,8.466049642796294e-05
0.0169851419574846,0.0067513149167099,0.0472694019338713,1.22027423715407e-13,0.0062036032212916,0.0222787370466296,0.0022763029612017
0.0199218179159309,0.0089194974934408,0.0563206221943011,3.0611618327756925e-06,0.002306536114495,0.0286762573891045,0.0003735188585139
0.0155710644108508,0.0091888367258512,0.038366163550794,4.5228129437997574e-13,0.0024173031473626,0.0317320129616956,0.0005053049062241
0.0194098163456814,0.0077940648846521,0.0330641585073784,5.7755564800442246e-12,0.0048337169816164,0.0263889779647831,0.001455041401504
0.0186083720784014,0.0113972224679437,0.0531286596507871,3.1571030966449733e-06,0.0051112742026683,0.0200804321339297,0.0001310317851953
0.0238333292896113,0.0123870849647161,0.0617290712103253,4.2638052501087593e-13,0.0041307748499036,0.024206764709219,0.0013427815552914
0.0169401870005455,0.0101428552903324,0.0381347462562242,3.8709608280563225e-07,0.0039120737735802,0.0233461298253473,0.0018411983818459
0.0124089652572118,0.0116096062761881,0.0448105440110619,6.202658007317936e-08,0.0054991480446966,0.028775588332046,0.0010329438197391
0.0145622607506057,0.0127386754920463,0.0307215031007752,4.440943405301934e-13,0.0041802160986653,0.0218255033045929,6.726832953355248e-06
0.0154416904606301,0.0083966743549347,0.0375906576837638,1.1253133936990815e-10,0.0083213632201697,0.0267625901136537,9.9577493318816e-05
0.0135383697726968,0.0153330936718369,0.0587920522220688,9.339897261871402e-07,0.0033887269070607,0.0236644408813539,0.0009308429295143
0.0138273586787001,0.0109707643117852,0.0669629790973497,4.455898920406853e-13,0.0061286943998887,0.0180696428074078,0.0014282609529719
0.0180839119744762,0.0102627572527637,0.0443354235888969,3.1030755270558825e-13,0.0053298970433162,0.0231565773955887,0.0007256216760788
0.0190446475374684,0.0138294218345518,0.0509947146195226,3.759323623678753e-07,0.0076348559628501,0.0184579526612233,0.0013959572757578
0.0152331866051713,0.0131993177241671,0.0352418821277459,8.417233691632694e-13,0.0033818677504944,0.0211146610994516,0.001027956339434
0.0188482821116007,0.0064070084454141,0.0421339827033254,4.492265687523646e-13,0.0031679323972056,0.0218841768204288,8.899305993732732e-05
0.0151406735877646,0.0089440360443191,0.0642724226149031,1.3296888905397101e-09,0.0042801976156399,0.0251873043999485,0.0011414976057694
0.0169373276108127,0.0074890265993808,0.0720309052283087,3.899811799807018e-06,0.0040579604832925,0.0274301065429025,0.0005147251007224
0.0181468494279484,0.0135768155094799,0.0503410204493939,1.9961363463415514e-13,0.0038609113783261,0.0259374884261563,0.0013730795090942
0.0193662870934069,0.0063629325221201,0.0569543083930046,8.563630244148847e-08,0.0023277264618761,0.0316715026804615,0.0002229898046729
0.0211109123921884,0.0097889810909458,0.0347546525789955,4.411047360479325e-13,0.0059803109078706,0.0227704426040627,0.0004939743416252
0.0160190616170606,0.0084860546675902,0.0287506647604118,6.338643897758207e-08,0.0022401435145555,0.0269480235535519,0.0022550742619344
0.0237777244116806,0.0065193206618725,0.0294157372926751,4.426573693223994e-13,0.0034528350204512,0.0213133982268581,0.000363777146003
0.0191117204148947,0.0113535759980716,0.0408799621218435,2.597936510852673e-13,0.0041156874165661,0.0256084654004625,0.0010016448440858
0.0156925907743558,0.0088944079021035,0.0356238420556563,5.800792388641278e-07,0.0036825920766137,0.0246672961000433,0.0013131728399361
0.0116708342011211,0.0105464527109657,0.0468359181250792,3.273759564777941e-09,0.0050844491597794,0.0262255956892949,7.692080265005051e-05
0.0121511160281964,0.0119237379051327,0.0419185416232397,3.2720630930568845e-13,0.0063433716657602,0.0171753470460801,0.0014398634988177
0.0133563800558958,0.0097937055214754,0.0525754585027567,2.986283782953234e-09,0.0023586187258593,0.0150977404059674,0.0001180120564123
0.0190641271449156,0.0096973140556513,0.0340352024472767,2.996333182454952e-13,0.0025113481734707,0.019802126539893,0.000518362583603
0.0167913305844038,0.0080607926511382,0.0302263844704678,3.3929203283312713e-13,0.0054393412677397,0.0159600196096212,0.0018228259026017
0.0132017787238041,0.012364510677845,0.048030405973072,1.0948310070512624e-08,0.0054738405711057,0.0250485410226293,0.0002615158042553
0.0144056032842033,0.0115875842167667,0.0581254044562344,3.269059792958976e-06,0.0067415685587719,0.0208215384420842,0.0021709696087798
0.0160585878935531,0.013117048382409,0.0380658017931487,3.6111955369491753e-12,0.0059211958575378,0.0192897687409473,0.0004170638051748
0.0182874042160772,0.0104724392232981,0.0405030041093911,1.0086674167299985e-07,0.0026806230288281,0.0229617985609109,0.0002553142197421
0.0143145409667916,0.0152950230475533,0.0346869487089778,2.1069761939346884e-11,0.0082975924814846,0.0231702887844789,0.0007190665338196
0.0191010279691706,0.0131233974027577,0.0539375775367668,3.107021611708126e-13,0.0033621176196097,0.0252018941142511,0.001931855367329
0.0193733080151314,0.0088378091174984,0.0634910918811603,1.0291813307346417e-06,0.0043715972066087,0.0293662549338194,0.0016049999672075
0.0172831444409654,0.0102217915345722,0.0442629453744143,2.8165369748855706e-13,0.0053046268775585,0.0205234005208431,5.566860467264431e-05
0.0237889542953926,0.0115590808097633,0.0467463745143449,1.4408620408756232e-13,0.0064310227277802,0.0272941450748948,0.0002416830949349
0.0156465432192101,0.0131518088329694,0.0313743572802453,5.901237931351404e-11,0.0075930895769223,0.0316873070579935,0.0015301060117043
0.0109724451820921,0.0145572029696498,0.0392636349810625,4.4489779150135014e-13,0.0035941215696018,0.0245238321040152,0.0005208552142167
0.0131250411199981,0.0095994603646009,0.0596262422734864,4.5074143061539124e-13,0.0031745710436162,0.0287825119617014,0.0005279221162214
