Cluster 0,Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6
3.8012116362113497,3.067162973466748,5.668667243951466,-0.3880401331549876,1.281327586460676,4.349297541687043,0.6215827849748214
3.7844956416436815,2.616282042205756,6.775176878035956,-0.7232541619095632,2.169999026386947,4.308276819180757,0.3716224955905125
3.3406412868134083,3.103944369012565,5.543226818923396,-0.1524256800072438,2.0231266899298026,4.952793870866543,0.5260700489827851
3.689824140390366,3.16061181060866,6.221702409981364,-0.4470612452095502,1.2936852853313212,4.4276555053766895,1.1538193668688883
3.5078677004009657,2.49287273448254,6.291385341897823,-0.0915583941682975,1.2878949932314103,5.054123650099,0.5758588359628699
3.7168543852110334,2.433471873410407,7.427829273101752,-0.753831572420161,2.053867477523832,4.2212186161450544,-0.0395011007913717
3.939922861156557,2.9421410780183783,6.959523443570276,-1.0246028366790585,1.7578986479973593,4.974941275576561,0.8255793523365038
3.3211578793214827,3.0571510079626214,7.996310431948705,-0.4284140674764004,1.7044630892069617,4.670570297137528,0.8919530164854149
3.467240917862106,2.594368064532321,5.6039170942702174,-0.0668080478590266,1.4921325310174762,4.329728862794723,0.2088894557029315
3.6842220513235104,2.2380769121306736,7.519985963835093,-0.4963544852678825,2.184351122443785,4.362049651748633,1.1756421799414143
3.9124645381972623,2.461906601145993,8.592693982609385,-0.0541951747888128,1.2786086674233668,5.096752123223991,0.4483609874293201
3.465828183368089,2.5754445082582063,6.203112848897289,-0.8316980034628026,1.2684786408079238,4.939704606999731,0.5324797654541408
3.459663739076685,2.390321011729574,5.497649606625584,-0.4866051832997218,1.87617756203465,4.788329623605271,0.8543030125811673
3.8285839100045056,2.9783243058423925,8.122237730247479,-0.0478335236505293,1.8433469265899087,4.044087654466159,0.2569278390151556
3.8790071600809855,3.0525329757074635,9.183405360610168,-0.503676908191871,1.7020690003504586,4.350728895786507,0.914061772211008
3.466709097006968,2.7379468990727296,5.540942304330359,-0.1266880153210895,1.6564936981936518,4.4163860842053655,0.985832083427223
3.70230210402214,2.6045655565635624,6.851606279297102,-0.1388448321829413,1.744883563618214,4.763823688646998,0.8181850804736852
3.4457578932718658,3.1272227934876025,5.25060376845998,-0.8999179638665548,1.6691392132243084,4.192494120391815,-0.0372903302452705
3.679571718029791,2.400985759975992,5.948764473411038,-0.4427935072552063,2.194344790543996,4.751842979846122,0.2324664041469827
3.7387976484361913,3.024322617951581,8.787402563508028,-0.1307676895718815,1.3330010460618953,5.032141129299841,0.7794253893939068
3.739572039268178,2.761211539942079,9.754735368272543,-1.1504729892487735,2.0005639443566983,4.39865079671924,1.144254593691664
3.8666278857666088,2.410958441212809,6.130057804114964,-0.8013547902164326,1.6943917495040457,5.017278988799162,0.5972280956519267
3.677013573848375,3.1081787184895906,7.418540568418461,-0.0895426413427307,2.0551237310717148,4.371635151537566,0.9209481221675512
3.5079586598639665,2.7482975294442418,5.666835374068028,-0.4358085508794569,1.5975534732269687,4.308559757450879,0.8190091401706268
3.916131958898563,2.487650310416,6.33612805406875,-0.8235540176753382,1.2944885227827307,4.29737920935388,0.2139304048253766
3.426102863382297,2.6034880490461734,9.314370739383245,-0.3152756052816651,1.6973201794606034,4.29618126482965,0.8498236439773121
3.479578598069732,2.2998559228140163,10.339580663340406,-0.0450580230389882,1.6644946928297626,4.930851776724624,0.5246022757848398
3.772758683135552,3.0268828119366344,6.791527166185214,-0.4624752225876062,1.698758601865487,4.746744814925512,1.0973239557873902
3.46336337719242,2.453190783903755,8.09634861606436,-0.1267654961432605,1.280325792852692,4.919754231928787,0.3747153856744853
3.882141968999645,3.1336729624734536,6.24266706406357,-0.8044059902464493,2.1033841565274165,4.359851127099753,0.5401577101728451
3.4704110997479853,2.573104531558984,5.650650220680711,-0.2350548463557594,1.2111695153367072,4.799268925415519,1.1823582179490124
3.849247170847861,2.3926225200921905,5.661687767009895,-1.123197685978112,1.7339233009592077,4.148400727373272,0.4260261849989276
3.832031977879775,2.999994366773893,6.915736726694457,-0.6267757842940173,1.729561133466594,4.318958876979283,0.8179359373728914
3.627386356503701,2.44500593195528,6.292374594948549,-0.1300671086877839,1.5628619576686935,4.503207330923413,0.913839921789306
3.460908693867479,3.0058463526783865,7.495325570435598,-0.260660495516899,1.7710743685623065,5.328640224836601,0.1606135758849001
3.3587324832047405,3.0447400266301896,6.930003761465422,-0.6221472164526523,2.160292591325356,3.993779291125082,0.8266041656706145
3.24944324167001,2.694756281970649,8.109681229129919,-0.3283082624599479,1.2660530637928336,4.047076136472127,0.2293490878055837
3.702317100015653,2.6062702309426866,5.557269460780047,-0.6604027954508163,1.2902188914927737,4.703787060537233,0.5677857771879409
3.719233059898104,2.405410605776785,5.166654905648988,-0.9530533777909752,1.955476941412556,4.082872525962211,0.9629892234972302
3.1991664665906554,3.025380523698837,7.489066740860973,-0.2748202214703686,1.7325919506370413,5.304504875836654,0.4196826556771399
3.270266972653371,2.5933664002233145,8.698097561893672,-0.0902940693542365,2.121479269216758,4.729925913322651,1.221485866012156
3.563763519413617,3.036448516406631,5.493016332476759,-0.4970106663537307,2.015621113499801,4.072631947259708,0.4930621411280782
3.684034283833905,2.772571459898776,6.21029877878427,-0.1653062241231085,1.300548803653177,4.614517052682265,0.4519032315032019
3.291134756228953,3.0003631878245294,5.611440190591848,-0.4313831107378377,2.126923606385795,4.51625459935104,0.6008993417396429
3.922236626530405,3.137866490748746,8.092786676397548,-0.806403010229849,1.274351538667693,4.279107871617685,1.1022003813012795
3.4360992583439103,2.41297069083706,9.337048228200503,-0.0757227931582016,1.6751521495170338,5.269869847418165,1.033718182704034
3.648434412678952,2.3987100484150217,6.160432378714114,-0.5029334633653229,1.6549710033028773,4.148918799164346,0.1358231292209297
3.856664869991533,2.746688315159092,6.758385708513361,-0.4938359576170313,2.045754081452081,4.9319528876116,0.3587204827928934
3.297054325382879,2.711884793108375,5.242504275093046,-0.4073684195632219,2.0084373367785173,4.932468333926862,0.9971746880603244
3.4485626004579024,3.108588105849866,6.065270237076445,-0.8892909535895764,1.847405932248867,4.569556522633666,0.5353248493541266
3.25934551673957,3.1266356137504845,8.682506900194017,-0.8505032029220241,1.3070965214321002,5.02375624501891,0.5984854331181518
3.938305001470895,2.808313460025196,9.831984807040936,-0.0518125223408759,1.9070146262957448,4.138224377707116,0.7110668400842791
3.2878370428141284,2.4606200707379813,6.671774215415174,-0.0573172277285969,1.8389581418298848,4.280916291380276,0.0195968479933441
3.4953524157428584,3.0559117684420123,7.360160917688044,-0.0932401618494061,1.8972119142101964,4.544581568700989,1.1482961299639598
3.437642618741303,2.813811094220123,6.561333507551478,-0.525513565840286,1.4307805921002317,4.010063377521943,0.4339767061687445
3.5092402530574405,2.3334015445783622,5.9137716602400605,-0.4916925404317078,1.516521276489401,4.6502723504314,1.0245596969440292
3.733264917590315,2.746574840878825,5.956212255560868,-0.1582203480338479,1.3943138185552812,4.697151922468455,1.087403099050586
3.9034429516900233,2.718490219023003,7.200538704702568,-0.1363711014511176,2.0625865463016493,4.565935788846764,0.335416939106495
3.290873192891433,2.397107603259009,6.63567367054172,-0.3610561931599303,1.960088104021001,4.144382692331995,0.8475707176232042
3.467634181451083,3.1908995494464545,7.777203947412025,-0.950970896348812,1.7295893914092444,5.172482089678926,0.2383819752807857
3.6969376501099775,2.450674557855909,7.224415011697994,-0.8412254465440853,1.8014092269381017,4.7592881375098175,0.7185396393533133
3.2844205281220566,2.3467998861249213,8.430053874700555,-0.6875101894513489,1.4906993520116043,5.374001239170685,0.935634738388972
3.8297186129688257,2.831363702309494,5.879014293808883,-0.1008154551659528,1.4643474344405956,4.067059826353416,0.6337912697872554
3.216245604770972,2.791632208200354,5.371879187456245,-1.2523875741125663,2.094157846133121,4.38885707387386,0.0646588608696033
3.648100517382608,2.575342951578758,7.8413884042771,-1.1641786359922597,1.7362418377328237,5.310419890348084,0.660993884367232
3.66469798414961,2.6154121123686283,8.93296379091255,-0.1013744023963028,2.210936593995048,4.17464778151891,0.7920132646636344
3.2925513553419425,2.9221782561180496,5.495354384831153,-0.1349411863356832,1.4807813452605705,4.81007397187169,0.6812588839259792
3.65378411952964,2.190603279175979,6.479603920907556,-0.5095755093025159,2.149110683572858,4.553466966465777,0.6283459245584232
3.921682952795597,3.0068564611491264,5.764912366345149,-0.2632835887486184,1.3242404316384635,4.582970891883889,0.7115597966244502
3.504971482929084,2.5824622301546354,8.413412312611866,-0.8828996577211015,1.8348397851435767,5.163864798660734,0.0636584414939226
3.635956224892477,2.3813572337991777,9.577900476625636,-0.6343037319052924,1.6587079635285027,5.044386861446265,0.6766084183587808
3.862584482222287,2.92609567719984,6.085884113766996,-0.0497257362166534,2.054547684738317,4.157706538000452,0.1115970483521158
3.261825539992424,2.739221514333222,7.096763443120103,-0.4935525415820382,1.439482216462872,4.186845908098011,1.0578853376180597
3.7836309359100255,2.400447496239954,5.453121913280132,-0.2893018143156683,2.1682091349949704,4.566429626850304,1.0813900531889904
3.6921940421155335,2.7302747441607846,6.196514672226567,-0.1474199439825319,1.412567838130481,4.010874527010931,0.3563928598831392
3.966529178826113,2.6456175479020656,9.000816483488835,-0.9305581541728812,2.2035927837971223,4.54428488390929,0.5208099363659643
3.2313216281052464,2.793247587256415,10.094792676203475,-0.6251480961395637,1.4901366382626942,4.059238966456416,-0.0215424590491011
3.511875009123467,2.4031781682143167,6.679007479874695,-0.2711774192356818,1.5276490511135692,5.026456699960006,0.7562537277414181
3.5931975601435067,3.1002949162598368,7.733582300398558,-1.2424125660587202,2.2223542183956115,4.370867408993789,0.9642087048315297
3.96843887603128,2.8224052426325024,6.015254164050354,-0.9419721704111096,1.2881768146772143,4.87592774016972,0.3146005949901181
3.496685933040481,2.35364922530906,7.0506412215225325,-0.1439246085694275,2.119050248167697,4.118772242660366,1.1154405556346545
3.95336795278537,2.6356703266509385,5.80972249418637,-0.2722351146356613,1.937453249017148,5.051013223774973,1.0528035457484026
3.4614649633375967,2.821178578876383,6.4519989331261005,-0.2286185157937328,1.6508042421404645,4.78569465336966,1.0446399851320491
3.83240059598986,2.547422456507121,6.667915427509339,-0.5998199807712707,1.3543489160426865,4.490275683500379,0.181681652713963
3.865025304064656,3.0918505682987774,7.672259505065151,-0.1027253000035662,1.483133146729725,5.43706472708256,0.3870325327217614
3.489301600161516,2.3052286634672705,7.26262732342249,-0.4149949756798302,1.4564323188999817,5.111859797212145,0.902300472372272
3.860199343967967,2.9369884271267632,8.298206006070389,-0.5026520933854038,2.006922577993824,4.410258802857869,0.0807643471319613
3.808017143943279,2.2026519738929404,5.960397192418118,-0.4517786403824047,1.9813003317340248,4.534513251643029,0.8941758520248967
3.830082906891665,2.788267226952797,5.256470628900072,-0.2684522659051429,1.9337240962958373,4.2380333630604055,0.8723287789238684
3.668873152367777,2.586582297248321,7.932878506782114,-0.9059546448865212,1.839113661370058,4.374197541706234,0.9294725499211112
3.697331593183241,2.943013499940028,8.891161162806016,-0.8054894032241632,1.8804751756118168,4.960540995590448,0.2383560672234298
3.533895319953654,2.551253467123688,6.5469790710509645,-0.0511928485058721,1.8380139712586168,4.902567267550605,1.0262731447058877
3.98021571057732,2.929531105656878,5.654849399411198,-0.059879359147424,1.4586314481464369,4.832948726809134,0.3139223263993513
3.537450441492347,2.8695912177998584,8.472542604414329,-0.5311384543825166,1.823130491547432,4.390519870618272,0.5842267114919016
3.967217307215232,2.635777009544276,9.390500769273316,-0.4902808613334581,2.1880632739789494,4.3114041423857765,0.7919653126673016
3.441508485902164,2.390490860582996,5.794360455228646,-0.1561308574214971,1.7581025980277507,4.816258750907636,0.1800283777885351
3.4485719656286875,2.8680784256814023,7.153066161055591,-0.1487299187012837,1.5075877872738417,4.194410837292371,0.948762215789922
3.502196435353065,2.389821516126054,5.466420911118071,-0.1671194686939205,1.6893184997637118,4.65394676465805,0.5020820443465905
3.870883205499012,2.4830844151040905,6.083929916476859,-0.9489262438619928,1.660698772210106,4.329187691246829,0.4282438072526224
3.851117940272303,2.8145958178384887,9.055655193574855,-0.811257068861887,1.742812290171376,4.557813753144041,0.5624212976259284
3.170752193357618,3.1326350312134594,10.050814467206594,-0.5805502413560153,1.3912186031199183,5.018636799977694,1.0313403889850878
3.853847181802928,2.613251931750829,6.379696614612995,-1.2511272086999277,2.196902942689589,4.199834063240602,0.3981690376049593
3.2202452924273763,2.306694072160272,7.765689900486778,-1.0685252586061866,1.312665823828452,5.0933567406502815,0.9683632501914472
3.3336185604590334,3.0868251445439747,5.882325160362148,-0.0993163353266267,1.2768653072467553,4.434190098761536,0.583490114594966
3.4590199937056125,2.4979596579855947,6.494751218033897,-0.1255939093675896,1.7523771287422227,4.429693294798877,0.5979572108684678
3.435269910545728,2.986114224794328,9.707698720850487,,1.6651211665728105,5.069363215558647,0.0369267632790492
3.688671884371241,3.0795210890643383,10.558791492378017,,1.7198180630660205,4.253572265624603,0.8582800237083278
3.673253791708135,2.762140622428354,7.002718497665029,,1.6585412115944365,4.302708412466234,0.2443665637268705
3.9965995526542937,2.575552411602885,8.365891646522366,,2.1396420556745213,4.895290676114353,1.1955920561421105
3.2966419863005023,3.097408285865133,6.40516725762326,,1.2116570065149257,4.923740973512608,0.5107891167216547
3.699453991645556,2.389730468903266,7.250567905247581,,2.2045222524200057,4.375694940995744,0.5473650334531699
3.26689583786016,2.981940978919309,6.05745461626381,,1.988019718124425,4.815074414043042,0.4156364368120538
3.2678211702266577,2.774305436968983,5.720084160504746,,1.2738318498444292,4.40781049325283,0.5955363901405444
3.619124723479964,2.3887473347359105,6.681214172506251,,2.109900052504138,4.718032818361086,1.1276765774369877
3.459185288707096,3.135047561457052,7.021186331341505,,1.2864854311518537,4.057669073440453,1.183923658582435
3.689039795965394,2.720632829852126,7.892826356599187,,2.0455117234949856,4.716690719082088,0.903668583176826
3.2946947392386954,3.09913598055219,5.668930244725542,,1.6437938732991957,4.073793172885703,0.4114834788534395
3.961555992476148,3.2197602831380383,7.631627552062197,,2.024485942454643,5.315771346441605,0.3941531333424824
3.84426701664284,2.6443684090371,8.491909137370905,,1.3221171809165844,5.315236970310198,0.269695414116343
3.656344670865306,3.01965157636045,6.292897192519665,,1.938570052137216,4.115428579763483,0.9583068957277188
3.7593706400353,3.0335698863707887,5.412785192180403,,1.879011542080225,4.278601963446852,0.8401519684390014
3.5290210947473697,2.5579623930131103,8.192409092081524,,1.795597115373914,4.597599387618133,0.828090471927195
3.421340983180184,3.159662612070034,9.071345854017183,,1.2981238452869317,4.558838553683343,0.616464024464245
3.28756253140597,2.522965437981924,5.496226169409431,,1.3077581385475263,4.909450323328767,0.2135872653653603
3.8458801139743297,3.144613818027604,6.9231438148308255,,1.686867355863019,5.2486570736520655,0.2352698742271808
3.358206389541756,2.435182683435104,5.24790101379593,,1.3369720319967682,4.171480427315254,0.9506484769805156
3.3183028333675053,2.4466101590555454,5.825996546126414,,1.8796321223759296,4.9695848026570975,0.9204065483360124
3.3345446154696976,3.101083575766522,8.8223147539275,,1.7545997613910127,4.582745052653888,0.4149130365873172
3.7751328652899248,2.6787357890407804,9.644582878400003,,1.761205782817833,5.000560892070292,0.5827063396640564
3.3056733255901545,2.430329318946044,6.135254303463568,,1.7809279447844208,4.105374801208043,0.5910784086153658
3.6927883726779664,3.131616344140252,7.502505459055857,,1.313334769864948,4.3477001114916725,0.7422373004163383
3.27399430998144,2.587737958381198,5.678152801816916,,2.1944351188089684,4.259467735302862,0.6171711038423073
3.6524680690378655,2.5941987753176745,6.232416519485505,,1.3315164367855523,4.009853697769132,0.0617762843965036
3.686809013318518,2.7944625564447385,9.467963201843837,,2.231981367036164,5.435269136345288,0.6992862413575757
3.325540065253914,3.004688838585687,10.280320657239114,,1.726903165711108,4.216475576132806,0.515068971209095
3.699153809331903,3.0089171174476665,6.741998742459906,,1.733334114182231,5.054953529417551,0.7841353604664192
3.2910087748018824,2.446272925039947,8.123851643544912,,1.3461451082345877,4.818205719335404,1.0374922288930502
3.5730010379417045,3.13832862366421,6.161216539541058,,2.032429932093533,5.47414889668279,0.1354310372665997
3.928588245337549,2.802028142880669,6.701726209043004,,2.119781564906551,4.174656491635214,0.3977760479506532
3.278953170667072,2.392976543011227,5.247358965599568,,2.1305147875375754,4.77324759689575,1.0345966805661415
3.8819418942364594,2.3993937767572224,10.011610466542727,,1.705555279896512,4.193663636991221,1.1779316553107504
3.5793761476456845,2.7076840374539373,10.76773117477934,,1.3156467173688513,4.716852423915913,0.4195298460072205
3.501934346848296,2.7559276014991387,7.419671502290962,,1.327811267170133,4.61977738922598,0.611778989938553
4.019823102525008,2.4039081753855545,8.69991754207443,,2.07837379400379,4.60439840664006,0.7604908375129056
3.7552791098675686,3.0234575018587826,5.68107338064354,,1.6495002471913294,5.124498656762618,0.041709015111838
3.5552793803119087,2.80237443949644,6.369491813510296,,1.6894152060998628,5.276325987333759,0.8425316164586445
3.485182427483249,2.373583950609412,5.666333303471545,,2.0003006977462627,5.071393833932054,1.026154072142777
3.4452984664237007,2.805687402192534,6.941338201720115,,2.0094827994818645,4.182435500841713,1.1222521513420658
3.827697733866298,2.440568985706013,6.335397127862665,,1.8891893248864604,4.058174296994301,0.2222956934908805
3.5319428155849346,2.704872510879824,7.579990693196751,,1.2841485509555626,4.645079466803884,0.3809912122560986
3.820708678783004,2.8308017451619545,5.481252069159074,,1.5062494956360568,4.016041585329858,0.957471424270396
3.167369677570812,2.508869735557893,5.512974176705536,,1.4951457647356172,4.425359552162083,1.135079335138398
3.936904775370844,2.3952122118958736,6.971594589542705,,2.170287837627745,4.143885947699638,0.2079308178021745
3.5461089810931394,2.224064632414598,8.11506629041817,,1.4890912468500337,5.063418947463666,1.02844301327264
3.147190901293688,2.8948383225308563,6.138793122756286,,2.125256692533801,4.381881961617727,0.3688033284028485
3.877795948006379,2.590778844018814,6.076744872080435,,1.91732408884014,4.772549320089567,0.1084846118368116
3.514015368126275,2.820754864353547,5.231429473650644,,1.398352066526544,4.566866495072758,1.105823342179416
3.864310003237956,2.588557952008547,7.570059952576779,,1.5102886354296374,4.746556886088125,0.1353156560460751
3.482050603733108,2.9958545140744373,8.702474313290452,,1.3987372951891013,4.060669061808673,1.114423735679705
3.4646931558067604,2.936219416992454,6.6613292163820175,,1.7623415590874827,4.435993001417535,1.1014909716646766
3.258923203208466,2.2295106426122167,6.671724008129839,,2.076537231708778,4.43691691099133,0.3802883272553784
3.670238852592927,2.3961151965294385,5.9578025348796855,,1.9366605663741407,4.403179654856648,0.5968751637808214
3.705731034648245,2.5925837686993174,6.582615199052449,,1.763470323754715,4.511668492068264,0.0394366538614026
3.716361792449896,2.733687336585708,5.957055718619385,,1.729976675238851,5.313587385582837,0.7834574810125212
3.3101702713719514,2.9333613023041254,7.1637776895934735,,1.9149978024240928,5.118944969666537,1.0243924673229206
3.730928157776452,2.813171905788483,6.603230019839175,,1.865769789065056,4.517226438383381,0.3440336699641974
3.285959378906909,2.89616113406633,7.787792231301176,,2.143937769563792,5.16448789166274,1.1419523245425158
3.4420966420432824,2.574907081855024,7.217963156992022,,1.318471201787058,4.373036298580046,0.7488509517625231
3.4404586505131687,2.973381966018687,8.457833963380942,,1.5072413646196878,4.879611240441528,0.6391168542820849
3.647171584739731,2.5489321623185828,5.477048262932764,,1.6524523501624302,5.030942716370403,0.7410043624387002
3.8529481238671774,2.8757914873142165,5.84760583113628,,1.8759036984472013,4.794274041832551,1.1902284723461165
3.8606077849747056,2.4181010990400926,5.415055157033489,,2.0047556714995065,4.024662898386553,0.0802424235835479
