target,__cluster__,sim_index,y_true_orig,y_pred_orig_model_on_X,y_true_trans,y_pred_trans_model_on_X,ORIG_sde_xAl,ORIG_sde_xIn,ORIG_sde_tRecess,ORIG_sde_AlN1,ORIG_sde_AlN2,sde_xAl,sde_xIn,sde_tRecess,sde_AlN1,sde_AlN2,SHAP_sde_xAl,SHAP_sde_xIn,SHAP_sde_tRecess,SHAP_sde_AlN1,SHAP_sde_AlN2
Ioff_fixed0,ALL,0,0.0116420879339826,0.011964707284136011,0.005026889254070787,0.00516536655612866,0.2,0.18,0.055,1,0,0.2,0.18,0.055,1,0,0.00010991419320697287,-0.0025333377384496457,-0.0015713708373485474,0.0014582299505204333,-0.0008506913794772876
Ioff_fixed0,ALL,1,0.0168523722574056,0.016453330770407337,0.007257906150056771,0.0070874433241072225,0.2,0.18,0.055,1,1,0.2,0.18,0.055,1,1,0.00012759010778062602,-0.002537175776946299,-0.0016904289636753959,0.0016494119013906073,0.000985423809872237
Ioff_fixed0,ALL,2,0.0031892225605993,0.0035633493083386814,0.0013828578092062087,0.0015447922561686754,0.2,0.18,0.055,0,0,0.2,0.18,0.055,0,0,-0.00014942939839254193,-0.0026426256970636074,-0.0013528194152799783,-0.002238695916615825,-0.0006242595934995959
Ioff_fixed0,ALL,3,0.0064375973744717,0.0058223369921184265,0.0027868522936375516,0.0025212760698576247,0.2,0.18,0.055,0,1,0.2,0.18,0.055,0,1,-0.0001779729345885387,-0.002569324693645001,-0.0014584040162970739,-0.002542507057298735,0.0007168625140331976
Ioff_fixed0,ALL,4,0.0057093757170228,0.005708860641046698,0.0024724988537844932,0.002472276428979859,0.2,0.18,0.057,1,0,0.2,0.18,0.057,1,0,6.968333704691489e-05,-0.002232016208720964,-0.004402032138253265,0.0011838321812838615,-0.0006998131369717881
Ioff_fixed0,ALL,5,0.0089416002794664,0.00858002365718491,0.0038660290611111986,0.0037103620965936554,0.2,0.18,0.057,1,1,0.2,0.18,0.057,1,1,9.130936752435717e-05,-0.002220020251363053,-0.004845522865609083,0.0013201040377835227,0.0008118694404931154
Ioff_fixed0,ALL,6,0.0007449332936949,0.0008769687528988879,0.00032339997808193737,0.0003806957854194249,0.2,0.18,0.057,0,0,0.2,0.18,0.057,0,0,-9.406553125385211e-05,-0.002229313838867881,-0.0034915669151079826,-0.0018211798913202416,-0.000535800335072229
Ioff_fixed0,ALL,7,0.0025701909279514,0.0023449797356145385,0.0011147877416692598,0.0010172195453313387,0.2,0.18,0.057,0,1,0.2,0.18,0.057,0,1,-0.0001048786290429256,-0.0022140867443805235,-0.0037868645625690456,-0.00204518156453247,0.0006156087346516332
Ioff_fixed0,ALL,8,0.0289637259487574,0.029771970813582183,0.012400064851870434,0.012741066665173635,0.2,0.18,0.05,1,0,0.2,0.18,0.05,1,0,0.0003143209596040939,-0.00299391785263019,0.006021631243747834,0.0019903140905722337,-0.0011439042580778452
Ioff_fixed0,ALL,9,0.0389659778469007,0.037857207303988005,0.01660132631052339,0.01613760558776124,0.2,0.18,0.05,1,1,0.2,0.18,0.05,1,1,0.0003022078307462106,-0.0028459537788515375,0.006547445287669689,0.002244201094117102,0.0013370831388621956
Ioff_fixed0,ALL,10,0.0136116600537628,0.014021972430115603,0.005871597798709282,0.006047365649946496,0.2,0.18,0.05,0,0,0.2,0.18,0.05,0,0,-0.00015703466404693857,-0.003402593720643523,0.004924073915426561,-0.003022720514516379,-0.000846981723119384
Ioff_fixed0,ALL,11,0.0193592080428794,0.018563623374030724,0.008327250327492047,0.00798816187547204,0.2,0.18,0.05,0,1,0.2,0.18,0.05,0,1,-0.00019793252411705455,-0.0032316682567787324,0.005305559198204719,-0.0034216289067217076,0.0009812102441315355
Ioff_fixed0,ALL,12,0.0023009166797188,0.002505539998211015,0.000998127553006238,0.0010867812762646687,0.2,0.1,0.055,1,0,0.2,0.1,0.055,1,0,2.140664047629696e-05,-0.006678991327443428,-0.001142075823803757,0.0009890592398551234,-0.0006552398590434494
Ioff_fixed0,ALL,13,0.0053272533594963,0.0050920535339371575,0.002307455978997035,0.0022058393794143574,0.2,0.1,0.055,1,1,0.2,0.1,0.055,1,1,7.153044537568483e-05,-0.007102145028756263,-0.0012666654613474454,0.0011889374088571002,0.0007615596471708263
Ioff_fixed0,ALL,14,4.4366304693695126e-11,3.42158444688323e-07,1.9268034243280495e-11,1.4859749905879756e-07,0.2,0.1,0.055,0,0,0.2,0.1,0.055,0,0,-8.214406327941874e-05,-0.005621562051966052,-0.0008865939290299142,-0.0015411493933868315,-0.00042102429269859457
Ioff_fixed0,ALL,15,0.0002370162972081,0.00017712418473792013,0.00010292267330490776,7.691724429228923e-05,0.2,0.1,0.055,0,1,0.2,0.1,0.055,0,1,-0.00015265377581837346,-0.005985943382930925,-0.0009648924344864117,-0.0018546309721136822,0.0004824154705681379
Ioff_fixed0,ALL,16,0.0004783173566864,0.0005643320684327602,0.00020768092387083058,0.0002450171742577916,0.2,0.1,0.057,1,0,0.2,0.1,0.057,1,0,-4.145363191907703e-06,-0.005489392642591584,-0.0030844599812499757,0.000799237109027331,-0.0005288443378164548
Ioff_fixed0,ALL,17,0.0019056809892447,0.0018711594174127821,0.0008268391420720768,0.000811874872745888,0.2,0.1,0.057,1,1,0.2,0.1,0.057,1,1,3.789556634259471e-05,-0.0058452193772849026,-0.0034819892192638636,0.0009335500479681968,0.000615015563505699
