target,__cluster__,sim_index,y_true_orig,y_pred_orig_model_on_X,y_true_trans,y_pred_trans_model_on_X,ORIG_sde_xAl,ORIG_sde_xIn,ORIG_sde_tRecess,ORIG_sde_AlN1,ORIG_sde_AlN2,sde_xAl,sde_xIn,sde_tRecess,sde_AlN1,sde_AlN2,SHAP_sde_xAl,SHAP_sde_xIn,SHAP_sde_tRecess,SHAP_sde_AlN1,SHAP_sde_AlN2
ON_OFF_eq,ALL,35,89202104129.42935,89454689337.98668,89202104129.42935,89454689337.98668,0.2,0.12,0.05,0,1,0.2,0.12,0.05,0,1,7150003236.665,14882693426.2675,-21152976885.4825,15451552051.83,3123707950.155
ON_OFF_eq,ALL,36,91298793763.90366,90454790567.63882,91298793763.90366,90454790567.63882,0.2,0.14,0.055,1,0,0.2,0.14,0.055,1,0,3037269981.49,11614630695.035,3853495800.75625,-3465479439.94,5415166041.83
ON_OFF_eq,ALL,37,74933843668.90176,78192801548.1138,74933843668.90176,78192801548.1138,0.2,0.14,0.055,1,1,0.2,0.14,0.055,1,1,10333751156.345,11725598166.40625,3509939542.3975,-11305420484.72,-6070775594.54
ON_OFF_eq,ALL,38,81987363513.8045,82900335604.64507,81987363513.8045,82900335604.64507,0.2,0.14,0.055,0,0,0.2,0.14,0.055,0,0,302701666.66,7195112770.625,3657266256.515,5399723345.12,-3483585753.09
ON_OFF_eq,ALL,39,115869164633.1365,114244112043.12215,115869164633.1365,114244112043.12215,0.2,0.14,0.055,0,1,0.2,0.14,0.055,0,1,8766090634.7,9759996896.67875,4095920777.72875,17144146520.28,4614836835.73
ON_OFF_eq,ALL,40,102339227827.07616,101824173030.33234,102339227827.07616,101824173030.33234,0.2,0.14,0.057,1,0,0.2,0.14,0.057,1,0,3480066704.905,12076945818.39,14355936211.47875,-2733745819.62,4862028709.045
ON_OFF_eq,ALL,41,91259860536.79172,93313116210.79678,91259860536.79172,93313116210.79678,0.2,0.14,0.057,1,1,0.2,0.14,0.057,1,1,12189479915.905,12455001916.32625,15183667420.9375,-10578279757.26,-5452625191.17
ON_OFF_eq,ALL,42,90191428424.13657,90064460591.65775,90191428424.13657,90064460591.65775,0.2,0.14,0.057,0,0,0.2,0.14,0.057,0,0,-28061915.5,7764606314.215,12226026964.1425,4197777447.08,-4080057638.4
ON_OFF_eq,ALL,43,128486069729.81503,124050611363.97137,128486069729.81503,124050611363.97137,0.2,0.14,0.057,0,1,0.2,0.14,0.057,0,1,8802682593.635,10124822476.2825,13921348793.52625,16022987470.04,5275032112.76
ON_OFF_eq,ALL,44,71773356195.68423,70553394026.98547,71773356195.68423,70553394026.98547,0.2,0.14,0.05,1,0,0.2,0.14,0.05,1,0,2578567945.15,15758566396.2025,-18198009591.05375,-4552182198.48,5425486416.34
ON_OFF_eq,ALL,45,55777950318.50632,53202839714.575966,55777950318.50632,53202839714.575966,0.2,0.14,0.05,1,1,0.2,0.14,0.05,1,1,7149381074.43,14882053498.8575,-18590429730.005,-11311257949.24,-6109319364.77
ON_OFF_eq,ALL,46,67509301136.54868,66954747292.288475,67509301136.54868,66954747292.288475,0.2,0.14,0.05,0,0,0.2,0.14,0.05,0,0,631935366.885,7709547113.48125,-15836061103.0175,6871198190.16,-2243362501.125
ON_OFF_eq,ALL,47,94933974272.90076,93408966632.15292,94933974272.90076,93408966632.15292,0.2,0.14,0.05,0,1,0.2,0.14,0.05,0,1,7450328154.945,13519180270.25,-18025319777.9775,17117437881.39,3227147038.295
ON_OFF_eq,ALL,48,83454640820.2427,83592609745.2148,83454640820.2427,83592609745.2148,0.2,0.16,0.055,1,0,0.2,0.16,0.055,1,0,3124159199.225,6345254550.60625,3570251616.48875,-4085140742.7,4638377810.805
ON_OFF_eq,ALL,49,72359223648.45128,77870719431.0981,72359223648.45128,77870719431.0981,0.2,0.16,0.055,1,1,0.2,0.16,0.055,1,1,10830853997.215,8134526108.80625,4452375248.38,-10377484564.88,-5169259946.2
ON_OFF_eq,ALL,50,79328315405.12085,80602690971.81654,79328315405.12085,80602690971.81654,0.2,0.16,0.055,0,0,0.2,0.16,0.055,0,0,490382614.02,3415126604.68875,2979867916.4125,6269451887.94,-2551844831.86
ON_OFF_eq,ALL,51,105443381413.82364,103714653191.17941,105443381413.82364,103714653191.17941,0.2,0.16,0.055,0,1,0.2,0.16,0.055,0,1,8175702189.87,3884365534.36125,2416421286.64375,15787523204.62,3450932738.58
ON_OFF_eq,ALL,52,97091178235.69632,97405461549.47832,97091178235.69632,97405461549.47832,0.2,0.16,0.057,1,0,0.2,0.16,0.057,1,0,3402091847.1,7799975656.83375,15065098047.27875,-3492596695.94,4631182532.945
ON_OFF_eq,ALL,53,88186753242.92233,90336815841.40869,88186753242.92233,90336815841.40869,0.2,0.16,0.057,1,1,0.2,0.16,0.057,1,1,11926533568.715,8629794664.72375,15891968092.445,-10879481853.46,-5231708801.08
