target,__cluster__,sim_index,y_true_orig,y_pred_orig_model_on_X,y_true_trans,y_pred_trans_model_on_X,ORIG_sde_xAl,ORIG_sde_xIn,ORIG_sde_tRecess,ORIG_sde_AlN1,ORIG_sde_AlN2,sde_xAl,sde_xIn,sde_tRecess,sde_AlN1,sde_AlN2,SHAP_sde_xAl,SHAP_sde_xIn,SHAP_sde_tRecess,SHAP_sde_AlN1,SHAP_sde_AlN2
Ion_fixedV,ALL,24,0.0544008520829506,0.0540353585481268,0.02300574821235314,0.022855179913312467,0.2,0.12,0.055,1,0,0.2,0.12,0.055,1,0,0.00017009525247203784,-0.009093106579248342,-0.00011376545573284603,0.0022534384719619994,-0.0013371372514984613
Ion_fixedV,ALL,25,0.0622458337940273,0.06216568754086671,0.026225036430120956,0.02619226775497508,0.2,0.12,0.055,1,1,0.2,0.12,0.055,1,1,0.00024533438216622016,-0.00876411722811099,-0.0001749356840537075,0.0023306736910308247,0.0015796569475651267
Ion_fixedV,ALL,26,0.0385092634565016,0.0389040637764575,0.016410374775883602,0.016575445058457587,0.2,0.12,0.055,0,0,0.2,0.12,0.055,0,0,-0.00026686234755061376,-0.009433137059695583,-0.00012992368784807694,-0.0033298440116413986,-0.0012404437145301017
Ion_fixedV,ALL,27,0.0466078244688917,0.04632322096882047,0.019783977213278785,0.019665863689526906,0.2,0.12,0.055,0,1,0.2,0.12,0.055,0,1,-1.2774762681146967e-05,-0.009153211622847266,-0.00013660391009125304,-0.0034680805605239585,0.0014608787555152958
Ion_fixedV,ALL,28,0.0534561943066285,0.05327396264076545,0.022616481124518157,0.022541348382103275,0.2,0.12,0.057,1,0,0.2,0.12,0.057,1,0,0.00014646958434923362,-0.008976209152319826,-0.0005021704460864384,0.0022315963622531855,-0.0013339942758261714
Ion_fixedV,ALL,29,0.0608357903876462,0.06159093175852237,0.025648163498153784,0.025957200074865374,0.2,0.12,0.057,1,1,0.2,0.12,0.057,1,1,0.0002807460052008537,-0.008614059087781243,-0.0005700687748594646,0.0023088547340375954,0.0015760719141121626
Ion_fixedV,ALL,30,0.0383386541718157,0.03853137100035897,0.01633902176978405,0.016419619837484006,0.2,0.12,0.057,0,0,0.2,0.12,0.057,0,0,-0.0002603690179967089,-0.009296482222289341,-0.0004640764529608532,-0.003297433818479476,-0.0012376747541929945
Ion_fixedV,ALL,31,0.0459123920241602,0.04589966983248717,0.019495308571492256,0.01949002590031724,0.2,0.12,0.057,0,1,0.2,0.12,0.057,0,1,-2.5290770281571896e-06,-0.00902621202568298,-0.0004777102576872494,-0.003435872713635035,0.0014566941809107448
Ion_fixedV,ALL,32,0.0561735452163759,0.054420643600356255,0.023735285183875673,0.023013900013551674,0.2,0.12,0.05,1,0,0.2,0.12,0.05,1,0,8.888658918976944e-05,-0.00947149177452502,0.0005999847983684958,0.0022494831842413987,-0.0014286185069431667
Ion_fixedV,ALL,33,0.0647596097104807,0.06419623946972974,0.027251568375184228,0.02702171993315866,0.2,0.12,0.05,1,1,0.2,0.12,0.05,1,1,0.0002617427566201513,-0.009035449801826871,0.0007357445554725928,0.0023989211441221413,0.0016851056915038497
